District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),humidity_max (%),wind_speed_max (Kmph),wind_speed_min (Kmph)
Mancherial,Bhimaram,2020-01-11,0.0,15.1,27.4,56.5,77.0,6.8,0
Mancherial,Bhimaram,2020-01-12,0.0,13.5,28.1,46.5,85.5,5.4,0
Mancherial,Bhimaram,2020-01-13,0.0,10.7,29.3,24.6,100.0,6.0,0
Mancherial,Bhimaram,2020-01-14,0.0,12.6,30.6,29.6,100.0,4.6,0
Mancherial,Bhimaram,2020-01-15,0.0,15.0,28.4,57.2,100.0,5.6,0
Mancherial,Bhimaram,2020-01-16,0.0,15.9,29.6,50.6,100.0,6.3,0
Mancherial,Bhimaram,2020-01-17,0.0,18.5,31.8,45.9,100.0,9.6,0
Mancherial,Bhimaram,2020-01-18,0.0,19.0,30.6,52.3,100.0,6.5,0
Mancherial,Bhimaram,2020-01-19,0.0,19.0,31.2,56.3,100.0,5.3,0
Mancherial,Bhimaram,2020-01-20,0.0,18.6,30.7,61.3,96.6,4.0,0
Mancherial,Bhimaram,2020-01-21,0.0,18.5,28.6,62.6,87.0,3.9,0
Mancherial,Bhimaram,2020-01-22,0.0,20.1,31.8,51.6,98.9,5.4,0
Mancherial,Bhimaram,2020-01-23,0.0,17.8,32.7,47.9,100.0,4.5,0
Mancherial,Bhimaram,2020-01-24,0.0,18.8,32.2,46.4,100.0,6.4,0
Mancherial,Bhimaram,2020-01-25,0.0,17.3,32.2,49.3,100.0,2.8,0
Mancherial,Bhimaram,2020-01-26,0.0,18.0,33.0,39.7,100.0,3.6,0
Mancherial,Bhimaram,2020-01-27,0.0,15.6,31.8,36.7,98.7,5.3,0
Mancherial,Bhimaram,2020-01-28,0.0,20.9,34.5,32.6,95.8,7.5,0
Mancherial,Bhimaram,2020-01-29,0.0,21.5,32.9,46.2,91.7,5.3,0
Mancherial,Bhimaram,2020-01-30,0.0,19.0,31.6,52.2,93.1,4.3,0
Mancherial,Bhimaram,2020-01-31,0.0,16.7,29.8,47.3,81.5,3.2,0
Mancherial,Bhimaram,2020-02-01,0.0,19.4,30.5,42.3,81.2,3.3,0
Mancherial,Bhimaram,2020-02-02,0.0,19.1,32.2,49.0,85.2,6.3,0
