,State,District,Date,Year,Month,Avg_smlvl_at15cm,Agency_name
5406,Telangana,Medak,02-06-2019,2019,6,8.837902,NRSC VIC MODEL
5407,Telangana,Medak,03-06-2019,2019,6,11.7710965,NRSC VIC MODEL
5408,Telangana,Medak,04-06-2019,2019,6,12.0374229,NRSC VIC MODEL
5409,Telangana,Medak,05-06-2019,2019,6,11.7582658,NRSC VIC MODEL
5410,Telangana,Medak,06-06-2019,2019,6,14.3511596,NRSC VIC MODEL
5411,Telangana,Medak,07-06-2019,2019,6,14.2690764,NRSC VIC MODEL
5412,Telangana,Medak,08-06-2019,2019,6,18.2428085,NRSC VIC MODEL
5413,Telangana,Medak,10-06-2019,2019,6,17.8154261,NRSC VIC MODEL
5414,Telangana,Medak,11-06-2019,2019,6,17.2398456,NRSC VIC MODEL
5415,Telangana,Medak,12-06-2019,2019,6,16.6947184,NRSC VIC MODEL
5416,Telangana,Medak,13-06-2019,2019,6,16.859137,NRSC VIC MODEL
5417,Telangana,Medak,14-06-2019,2019,6,16.3298691,NRSC VIC MODEL
5418,Telangana,Medak,15-06-2019,2019,6,15.8609851,NRSC VIC MODEL
5419,Telangana,Medak,16-06-2019,2019,6,15.4472554,NRSC VIC MODEL
5420,Telangana,Medak,17-06-2019,2019,6,15.104512,NRSC VIC MODEL
5421,Telangana,Medak,18-06-2019,2019,6,14.7766434,NRSC VIC MODEL
5422,Telangana,Medak,19-06-2019,2019,6,14.4734621,NRSC VIC MODEL
5423,Telangana,Medak,20-06-2019,2019,6,16.7244996,NRSC VIC MODEL
5424,Telangana,Medak,21-06-2019,2019,6,18.1152324,NRSC VIC MODEL
5425,Telangana,Medak,22-06-2019,2019,6,17.6336848,NRSC VIC MODEL
5426,Telangana,Medak,23-06-2019,2019,6,18.4924696,NRSC VIC MODEL
5427,Telangana,Medak,25-06-2019,2019,6,24.9355579,NRSC VIC MODEL
5428,Telangana,Medak,26-06-2019,2019,6,22.9950182,NRSC VIC MODEL
5429,Telangana,Medak,27-06-2019,2019,6,22.4782678,NRSC VIC MODEL
5430,Telangana,Medak,28-06-2019,2019,6,22.5802594,NRSC VIC MODEL
5431,Telangana,Medak,29-06-2019,2019,6,22.7665457,NRSC VIC MODEL
5432,Telangana,Medak,30-06-2019,2019,6,26.3260656,NRSC VIC MODEL
5433,Telangana,Medchal Malkajgiri,01-06-2019,2019,6,5.4840245,NRSC VIC MODEL
5434,Telangana,Medchal Malkajgiri,02-06-2019,2019,6,7.2482584,NRSC VIC MODEL
5435,Telangana,Medchal Malkajgiri,03-06-2019,2019,6,14.4447777,NRSC VIC MODEL
5436,Telangana,Medchal Malkajgiri,04-06-2019,2019,6,14.2445617,NRSC VIC MODEL
5437,Telangana,Medchal Malkajgiri,05-06-2019,2019,6,13.5472797,NRSC VIC MODEL
5438,Telangana,Medchal Malkajgiri,06-06-2019,2019,6,16.3327648,NRSC VIC MODEL
5439,Telangana,Medchal Malkajgiri,07-06-2019,2019,6,16.1149443,NRSC VIC MODEL
5440,Telangana,Medchal Malkajgiri,08-06-2019,2019,6,22.2233719,NRSC VIC MODEL
5441,Telangana,Medchal Malkajgiri,09-06-2019,2019,6,20.1641916,NRSC VIC MODEL
5442,Telangana,Medchal Malkajgiri,10-06-2019,2019,6,18.8841037,NRSC VIC MODEL
5443,Telangana,Medchal Malkajgiri,11-06-2019,2019,6,17.8853775,NRSC VIC MODEL
5444,Telangana,Medchal Malkajgiri,12-06-2019,2019,6,16.9552991,NRSC VIC MODEL
5445,Telangana,Medchal Malkajgiri,13-06-2019,2019,6,16.0831596,NRSC VIC MODEL
5446,Telangana,Medchal Malkajgiri,14-06-2019,2019,6,15.2868426,NRSC VIC MODEL
5447,Telangana,Medchal Malkajgiri,15-06-2019,2019,6,14.5594953,NRSC VIC MODEL
5448,Telangana,Medchal Malkajgiri,16-06-2019,2019,6,13.8684147,NRSC VIC MODEL
5449,Telangana,Medchal Malkajgiri,17-06-2019,2019,6,13.3154205,NRSC VIC MODEL
5450,Telangana,Medchal Malkajgiri,18-06-2019,2019,6,12.7647926,NRSC VIC MODEL
5451,Telangana,Medchal Malkajgiri,19-06-2019,2019,6,12.2199147,NRSC VIC MODEL
5452,Telangana,Medchal Malkajgiri,20-06-2019,2019,6,12.4872346,NRSC VIC MODEL
5453,Telangana,Medchal Malkajgiri,21-06-2019,2019,6,14.3878728,NRSC VIC MODEL
5454,Telangana,Medchal Malkajgiri,22-06-2019,2019,6,13.9224178,NRSC VIC MODEL
5455,Telangana,Medchal Malkajgiri,23-06-2019,2019,6,14.0793752,NRSC VIC MODEL
5456,Telangana,Medchal Malkajgiri,24-06-2019,2019,6,15.5322138,NRSC VIC MODEL
5457,Telangana,Medchal Malkajgiri,25-06-2019,2019,6,23.1900555,NRSC VIC MODEL
5458,Telangana,Medchal Malkajgiri,26-06-2019,2019,6,20.0524692,NRSC VIC MODEL
5459,Telangana,Medchal Malkajgiri,27-06-2019,2019,6,19.1388241,NRSC VIC MODEL
5460,Telangana,Medchal Malkajgiri,28-06-2019,2019,6,18.8055055,NRSC VIC MODEL
5461,Telangana,Medchal Malkajgiri,29-06-2019,2019,6,19.2678724,NRSC VIC MODEL
5462,Telangana,Medchal Malkajgiri,30-06-2019,2019,6,20.1965724,NRSC VIC MODEL
5463,Telangana,Mulugu,01-06-2019,2019,6,19.7856261,NRSC VIC MODEL
5464,Telangana,Mulugu,02-06-2019,2019,6,19.7183428,NRSC VIC MODEL
5465,Telangana,Mulugu,03-06-2019,2019,6,21.5779815,NRSC VIC MODEL
5466,Telangana,Mulugu,04-06-2019,2019,6,21.327632,NRSC VIC MODEL
5467,Telangana,Mulugu,05-06-2019,2019,6,20.7016888,NRSC VIC MODEL
5468,Telangana,Mulugu,06-06-2019,2019,6,23.4348122,NRSC VIC MODEL
5469,Telangana,Mulugu,07-06-2019,2019,6,22.4236737,NRSC VIC MODEL
5470,Telangana,Mulugu,08-06-2019,2019,6,24.10995,NRSC VIC MODEL
5471,Telangana,Mulugu,09-06-2019,2019,6,23.1062415,NRSC VIC MODEL
5472,Telangana,Mulugu,10-06-2019,2019,6,22.709983,NRSC VIC MODEL
5473,Telangana,Mulugu,11-06-2019,2019,6,22.0605234,NRSC VIC MODEL
5474,Telangana,Mulugu,12-06-2019,2019,6,21.4469835,NRSC VIC MODEL
5475,Telangana,Mulugu,13-06-2019,2019,6,20.9069703,NRSC VIC MODEL
5476,Telangana,Mulugu,14-06-2019,2019,6,20.4244228,NRSC VIC MODEL
5477,Telangana,Mulugu,15-06-2019,2019,6,20.1291071,NRSC VIC MODEL
5478,Telangana,Mulugu,16-06-2019,2019,6,20.374468,NRSC VIC MODEL
5479,Telangana,Mulugu,17-06-2019,2019,6,20.6740635,NRSC VIC MODEL
5480,Telangana,Mulugu,18-06-2019,2019,6,20.4299077,NRSC VIC MODEL
5481,Telangana,Mulugu,19-06-2019,2019,6,20.9809882,NRSC VIC MODEL
5482,Telangana,Mulugu,20-06-2019,2019,6,27.5407304,NRSC VIC MODEL
5483,Telangana,Mulugu,21-06-2019,2019,6,25.3990514,NRSC VIC MODEL
5484,Telangana,Mulugu,22-06-2019,2019,6,25.8632575,NRSC VIC MODEL
5485,Telangana,Mulugu,23-06-2019,2019,6,28.1641529,NRSC VIC MODEL
5486,Telangana,Mulugu,24-06-2019,2019,6,25.9004732,NRSC VIC MODEL
5487,Telangana,Mulugu,25-06-2019,2019,6,25.8503464,NRSC VIC MODEL
5488,Telangana,Mulugu,26-06-2019,2019,6,24.7872417,NRSC VIC MODEL
5489,Telangana,Mulugu,27-06-2019,2019,6,24.4053904,NRSC VIC MODEL
5490,Telangana,Mulugu,28-06-2019,2019,6,24.3725015,NRSC VIC MODEL
5491,Telangana,Mulugu,29-06-2019,2019,6,25.599676,NRSC VIC MODEL
5492,Telangana,Mulugu,30-06-2019,2019,6,28.862515,NRSC VIC MODEL
5493,Telangana,Nagarkurnool,05-06-2019,2019,6,12.8422342,NRSC VIC MODEL
5494,Telangana,Nagarkurnool,20-06-2019,2019,6,17.7605873,NRSC VIC MODEL
5495,Telangana,Nagarkurnool,01-06-2019,2019,6,10.9622942,NRSC VIC MODEL
5496,Telangana,Nagarkurnool,02-06-2019,2019,6,11.7460827,NRSC VIC MODEL
5497,Telangana,Nagarkurnool,03-06-2019,2019,6,13.2902449,NRSC VIC MODEL
5498,Telangana,Nagarkurnool,04-06-2019,2019,6,12.8560724,NRSC VIC MODEL
5499,Telangana,Nagarkurnool,06-06-2019,2019,6,17.7640292,NRSC VIC MODEL
5500,Telangana,Nagarkurnool,07-06-2019,2019,6,17.7334254,NRSC VIC MODEL
5501,Telangana,Nagarkurnool,08-06-2019,2019,6,25.8155183,NRSC VIC MODEL
5502,Telangana,Nagarkurnool,09-06-2019,2019,6,23.9784991,NRSC VIC MODEL
5503,Telangana,Nagarkurnool,10-06-2019,2019,6,22.8929388,NRSC VIC MODEL
5504,Telangana,Nagarkurnool,11-06-2019,2019,6,22.0982659,NRSC VIC MODEL
5505,Telangana,Nagarkurnool,12-06-2019,2019,6,21.3320739,NRSC VIC MODEL
5506,Telangana,Nagarkurnool,13-06-2019,2019,6,20.7236661,NRSC VIC MODEL
5507,Telangana,Nagarkurnool,14-06-2019,2019,6,20.0783653,NRSC VIC MODEL
5508,Telangana,Nagarkurnool,15-06-2019,2019,6,19.4777288,NRSC VIC MODEL
5509,Telangana,Nagarkurnool,16-06-2019,2019,6,18.923696,NRSC VIC MODEL
5510,Telangana,Nagarkurnool,17-06-2019,2019,6,18.5751398,NRSC VIC MODEL
5511,Telangana,Nagarkurnool,18-06-2019,2019,6,18.1253937,NRSC VIC MODEL
5512,Telangana,Nagarkurnool,19-06-2019,2019,6,17.7014029,NRSC VIC MODEL
5513,Telangana,Nagarkurnool,21-06-2019,2019,6,18.3316544,NRSC VIC MODEL
5514,Telangana,Nagarkurnool,22-06-2019,2019,6,20.8893307,NRSC VIC MODEL
5515,Telangana,Nagarkurnool,23-06-2019,2019,6,20.9914991,NRSC VIC MODEL
5516,Telangana,Nagarkurnool,24-06-2019,2019,6,22.0703553,NRSC VIC MODEL
5517,Telangana,Nagarkurnool,25-06-2019,2019,6,26.4159421,NRSC VIC MODEL
5518,Telangana,Nagarkurnool,26-06-2019,2019,6,24.5622053,NRSC VIC MODEL
5519,Telangana,Nagarkurnool,27-06-2019,2019,6,23.3538738,NRSC VIC MODEL
5520,Telangana,Nagarkurnool,28-06-2019,2019,6,23.4039607,NRSC VIC MODEL
5521,Telangana,Nagarkurnool,29-06-2019,2019,6,22.9867914,NRSC VIC MODEL
5522,Telangana,Nagarkurnool,30-06-2019,2019,6,25.2289879,NRSC VIC MODEL
5523,Telangana,Nalgonda,01-06-2019,2019,6,6.3380335,NRSC VIC MODEL
5524,Telangana,Nalgonda,02-06-2019,2019,6,7.0617379,NRSC VIC MODEL
5525,Telangana,Nalgonda,03-06-2019,2019,6,8.8882077,NRSC VIC MODEL
5526,Telangana,Nalgonda,04-06-2019,2019,6,8.9061646,NRSC VIC MODEL
5527,Telangana,Nalgonda,05-06-2019,2019,6,8.6924963,NRSC VIC MODEL
5528,Telangana,Nalgonda,06-06-2019,2019,6,15.34755,NRSC VIC MODEL
5529,Telangana,Nalgonda,07-06-2019,2019,6,15.2696814,NRSC VIC MODEL
5530,Telangana,Nalgonda,08-06-2019,2019,6,21.4624138,NRSC VIC MODEL
5531,Telangana,Nalgonda,09-06-2019,2019,6,20.4678368,NRSC VIC MODEL
5532,Telangana,Nalgonda,10-06-2019,2019,6,19.6846633,NRSC VIC MODEL
5533,Telangana,Nalgonda,11-06-2019,2019,6,19.0584361,NRSC VIC MODEL
5534,Telangana,Nalgonda,12-06-2019,2019,6,18.462536,NRSC VIC MODEL
5535,Telangana,Nalgonda,13-06-2019,2019,6,17.9560456,NRSC VIC MODEL
5536,Telangana,Nalgonda,14-06-2019,2019,6,17.5056966,NRSC VIC MODEL
5537,Telangana,Nalgonda,15-06-2019,2019,6,17.0887353,NRSC VIC MODEL
5538,Telangana,Nalgonda,16-06-2019,2019,6,16.7075623,NRSC VIC MODEL
5539,Telangana,Nalgonda,17-06-2019,2019,6,17.1076891,NRSC VIC MODEL
5540,Telangana,Nalgonda,18-06-2019,2019,6,16.7564124,NRSC VIC MODEL
5541,Telangana,Nalgonda,19-06-2019,2019,6,16.4086915,NRSC VIC MODEL
5542,Telangana,Nalgonda,20-06-2019,2019,6,18.0994494,NRSC VIC MODEL
5543,Telangana,Nalgonda,21-06-2019,2019,6,18.1357435,NRSC VIC MODEL
5544,Telangana,Nalgonda,22-06-2019,2019,6,19.3742566,NRSC VIC MODEL
5545,Telangana,Nalgonda,23-06-2019,2019,6,20.0059996,NRSC VIC MODEL
5546,Telangana,Nalgonda,24-06-2019,2019,6,21.6937103,NRSC VIC MODEL
5547,Telangana,Nalgonda,25-06-2019,2019,6,25.264215,NRSC VIC MODEL
5548,Telangana,Nalgonda,26-06-2019,2019,6,24.3093913,NRSC VIC MODEL
5549,Telangana,Nalgonda,27-06-2019,2019,6,23.3733629,NRSC VIC MODEL
5550,Telangana,Nalgonda,28-06-2019,2019,6,23.7943787,NRSC VIC MODEL
5551,Telangana,Nalgonda,29-06-2019,2019,6,23.6384486,NRSC VIC MODEL
5552,Telangana,Nalgonda,30-06-2019,2019,6,24.5569209,NRSC VIC MODEL
5553,Telangana,Narayanpet,01-06-2019,2019,6,16.9153652,NRSC VIC MODEL
5554,Telangana,Narayanpet,02-06-2019,2019,6,21.5608559,NRSC VIC MODEL
5555,Telangana,Narayanpet,03-06-2019,2019,6,24.1768264,NRSC VIC MODEL
5556,Telangana,Narayanpet,04-06-2019,2019,6,23.1401264,NRSC VIC MODEL
5557,Telangana,Narayanpet,05-06-2019,2019,6,22.3199321,NRSC VIC MODEL
5558,Telangana,Narayanpet,06-06-2019,2019,6,28.0077745,NRSC VIC MODEL
5559,Telangana,Narayanpet,07-06-2019,2019,6,26.5491496,NRSC VIC MODEL
5560,Telangana,Narayanpet,08-06-2019,2019,6,29.8076012,NRSC VIC MODEL
5561,Telangana,Narayanpet,09-06-2019,2019,6,27.4930553,NRSC VIC MODEL
5562,Telangana,Narayanpet,10-06-2019,2019,6,26.2668415,NRSC VIC MODEL
5563,Telangana,Narayanpet,11-06-2019,2019,6,25.470055,NRSC VIC MODEL
5564,Telangana,Narayanpet,12-06-2019,2019,6,24.5948291,NRSC VIC MODEL
5565,Telangana,Narayanpet,13-06-2019,2019,6,24.06967,NRSC VIC MODEL
5566,Telangana,Narayanpet,14-06-2019,2019,6,23.2374071,NRSC VIC MODEL
5567,Telangana,Narayanpet,15-06-2019,2019,6,22.4217587,NRSC VIC MODEL
5568,Telangana,Narayanpet,16-06-2019,2019,6,21.6501623,NRSC VIC MODEL
5569,Telangana,Narayanpet,17-06-2019,2019,6,20.9645942,NRSC VIC MODEL
5570,Telangana,Narayanpet,18-06-2019,2019,6,21.7280096,NRSC VIC MODEL
5571,Telangana,Narayanpet,19-06-2019,2019,6,20.7765153,NRSC VIC MODEL
5572,Telangana,Narayanpet,20-06-2019,2019,6,20.8738206,NRSC VIC MODEL
5573,Telangana,Narayanpet,21-06-2019,2019,6,21.6359145,NRSC VIC MODEL
5574,Telangana,Narayanpet,22-06-2019,2019,6,24.3485558,NRSC VIC MODEL
5575,Telangana,Narayanpet,23-06-2019,2019,6,26.0497716,NRSC VIC MODEL
5576,Telangana,Narayanpet,24-06-2019,2019,6,25.3588976,NRSC VIC MODEL
5577,Telangana,Narayanpet,25-06-2019,2019,6,25.0913688,NRSC VIC MODEL
5578,Telangana,Narayanpet,26-06-2019,2019,6,24.4120878,NRSC VIC MODEL
5579,Telangana,Narayanpet,27-06-2019,2019,6,23.6304447,NRSC VIC MODEL
5580,Telangana,Narayanpet,28-06-2019,2019,6,23.5055806,NRSC VIC MODEL
5581,Telangana,Narayanpet,29-06-2019,2019,6,23.4598793,NRSC VIC MODEL
5582,Telangana,Narayanpet,30-06-2019,2019,6,24.4567077,NRSC VIC MODEL
5583,Telangana,Nirmal,01-06-2019,2019,6,4.8636229,NRSC VIC MODEL
5584,Telangana,Nirmal,02-06-2019,2019,6,5.098875,NRSC VIC MODEL
5585,Telangana,Nirmal,03-06-2019,2019,6,8.050305,NRSC VIC MODEL
5586,Telangana,Nirmal,04-06-2019,2019,6,15.4502562,NRSC VIC MODEL
5587,Telangana,Nirmal,05-06-2019,2019,6,15.0732719,NRSC VIC MODEL
5588,Telangana,Nirmal,06-06-2019,2019,6,16.2225084,NRSC VIC MODEL
5589,Telangana,Nirmal,07-06-2019,2019,6,16.2701591,NRSC VIC MODEL
5590,Telangana,Nirmal,08-06-2019,2019,6,17.8336281,NRSC VIC MODEL
5591,Telangana,Nirmal,09-06-2019,2019,6,17.4748007,NRSC VIC MODEL
5592,Telangana,Nirmal,10-06-2019,2019,6,17.109781,NRSC VIC MODEL
5593,Telangana,Nirmal,11-06-2019,2019,6,16.7647106,NRSC VIC MODEL
5594,Telangana,Nirmal,12-06-2019,2019,6,16.4476419,NRSC VIC MODEL
5595,Telangana,Nirmal,13-06-2019,2019,6,16.1333982,NRSC VIC MODEL
5596,Telangana,Nirmal,14-06-2019,2019,6,15.8509431,NRSC VIC MODEL
5597,Telangana,Nirmal,15-06-2019,2019,6,15.5947046,NRSC VIC MODEL
5598,Telangana,Nirmal,16-06-2019,2019,6,15.3815931,NRSC VIC MODEL
5599,Telangana,Nirmal,17-06-2019,2019,6,15.2445265,NRSC VIC MODEL
5600,Telangana,Nirmal,18-06-2019,2019,6,15.0454673,NRSC VIC MODEL
5601,Telangana,Nirmal,19-06-2019,2019,6,16.4237233,NRSC VIC MODEL
5602,Telangana,Nirmal,20-06-2019,2019,6,18.1321062,NRSC VIC MODEL
5603,Telangana,Nirmal,21-06-2019,2019,6,19.1413552,NRSC VIC MODEL
5604,Telangana,Nirmal,22-06-2019,2019,6,22.0374907,NRSC VIC MODEL
5605,Telangana,Nirmal,23-06-2019,2019,6,25.871977,NRSC VIC MODEL
5606,Telangana,Nirmal,24-06-2019,2019,6,24.7284733,NRSC VIC MODEL
5607,Telangana,Nirmal,25-06-2019,2019,6,24.2504049,NRSC VIC MODEL
5608,Telangana,Nirmal,26-06-2019,2019,6,23.5272538,NRSC VIC MODEL
5609,Telangana,Nirmal,27-06-2019,2019,6,23.4422425,NRSC VIC MODEL
5610,Telangana,Nirmal,28-06-2019,2019,6,26.8252939,NRSC VIC MODEL
5611,Telangana,Nirmal,29-06-2019,2019,6,26.7512501,NRSC VIC MODEL
5612,Telangana,Nirmal,30-06-2019,2019,6,28.137997,NRSC VIC MODEL
5613,Telangana,Nizamabad,08-06-2019,2019,6,16.3431989,NRSC VIC MODEL
5614,Telangana,Nizamabad,23-06-2019,2019,6,20.7390823,NRSC VIC MODEL
5615,Telangana,Nizamabad,01-06-2019,2019,6,4.082276,NRSC VIC MODEL
5616,Telangana,Nizamabad,02-06-2019,2019,6,4.0648659,NRSC VIC MODEL
5617,Telangana,Nizamabad,03-06-2019,2019,6,8.4369311,NRSC VIC MODEL
5618,Telangana,Nizamabad,04-06-2019,2019,6,13.6002828,NRSC VIC MODEL
5619,Telangana,Nizamabad,05-06-2019,2019,6,12.9913742,NRSC VIC MODEL
5620,Telangana,Nizamabad,06-06-2019,2019,6,14.0701493,NRSC VIC MODEL
5621,Telangana,Nizamabad,07-06-2019,2019,6,13.9865262,NRSC VIC MODEL
5622,Telangana,Nizamabad,09-06-2019,2019,6,15.7858591,NRSC VIC MODEL
5623,Telangana,Nizamabad,10-06-2019,2019,6,15.2422851,NRSC VIC MODEL
5624,Telangana,Nizamabad,11-06-2019,2019,6,14.7609829,NRSC VIC MODEL
5625,Telangana,Nizamabad,12-06-2019,2019,6,14.3244644,NRSC VIC MODEL
5626,Telangana,Nizamabad,13-06-2019,2019,6,13.956524,NRSC VIC MODEL
5627,Telangana,Nizamabad,14-06-2019,2019,6,16.3659114,NRSC VIC MODEL
5628,Telangana,Nizamabad,15-06-2019,2019,6,15.4606475,NRSC VIC MODEL
5629,Telangana,Nizamabad,16-06-2019,2019,6,14.9551509,NRSC VIC MODEL
5630,Telangana,Nizamabad,17-06-2019,2019,6,14.5383248,NRSC VIC MODEL
5631,Telangana,Nizamabad,18-06-2019,2019,6,14.1775244,NRSC VIC MODEL
5632,Telangana,Nizamabad,19-06-2019,2019,6,17.165861,NRSC VIC MODEL
5633,Telangana,Nizamabad,20-06-2019,2019,6,17.565903,NRSC VIC MODEL
5634,Telangana,Nizamabad,21-06-2019,2019,6,19.0845479,NRSC VIC MODEL
5635,Telangana,Nizamabad,22-06-2019,2019,6,19.7519437,NRSC VIC MODEL
5636,Telangana,Nizamabad,24-06-2019,2019,6,22.7085012,NRSC VIC MODEL
5637,Telangana,Nizamabad,25-06-2019,2019,6,23.757885,NRSC VIC MODEL
5638,Telangana,Nizamabad,26-06-2019,2019,6,22.2208643,NRSC VIC MODEL
5639,Telangana,Nizamabad,27-06-2019,2019,6,22.0842781,NRSC VIC MODEL
5640,Telangana,Nizamabad,28-06-2019,2019,6,25.3659337,NRSC VIC MODEL
5641,Telangana,Nizamabad,29-06-2019,2019,6,25.1254827,NRSC VIC MODEL
5642,Telangana,Nizamabad,30-06-2019,2019,6,27.6515193,NRSC VIC MODEL
5643,Telangana,Peddapalli,01-06-2019,2019,6,8.4717587,NRSC VIC MODEL
5644,Telangana,Peddapalli,02-06-2019,2019,6,8.2862404,NRSC VIC MODEL
5645,Telangana,Peddapalli,03-06-2019,2019,6,10.0739298,NRSC VIC MODEL
5646,Telangana,Peddapalli,04-06-2019,2019,6,10.3270237,NRSC VIC MODEL
5647,Telangana,Peddapalli,05-06-2019,2019,6,10.0774255,NRSC VIC MODEL
5648,Telangana,Peddapalli,06-06-2019,2019,6,11.5184405,NRSC VIC MODEL
5649,Telangana,Peddapalli,07-06-2019,2019,6,11.4936397,NRSC VIC MODEL
5650,Telangana,Peddapalli,08-06-2019,2019,6,15.0174255,NRSC VIC MODEL
5651,Telangana,Peddapalli,09-06-2019,2019,6,14.5618246,NRSC VIC MODEL
5652,Telangana,Peddapalli,10-06-2019,2019,6,14.1789692,NRSC VIC MODEL
5653,Telangana,Peddapalli,11-06-2019,2019,6,13.8202743,NRSC VIC MODEL
5654,Telangana,Peddapalli,12-06-2019,2019,6,13.4795839,NRSC VIC MODEL
5655,Telangana,Peddapalli,13-06-2019,2019,6,13.1543025,NRSC VIC MODEL
5656,Telangana,Peddapalli,14-06-2019,2019,6,12.8527347,NRSC VIC MODEL
5657,Telangana,Peddapalli,15-06-2019,2019,6,12.6066169,NRSC VIC MODEL
5658,Telangana,Peddapalli,16-06-2019,2019,6,12.596299,NRSC VIC MODEL
5659,Telangana,Peddapalli,17-06-2019,2019,6,12.44178,NRSC VIC MODEL
5660,Telangana,Peddapalli,18-06-2019,2019,6,12.1998679,NRSC VIC MODEL
5661,Telangana,Peddapalli,19-06-2019,2019,6,11.9888936,NRSC VIC MODEL
5662,Telangana,Peddapalli,20-06-2019,2019,6,25.647541,NRSC VIC MODEL
5663,Telangana,Peddapalli,21-06-2019,2019,6,24.0137007,NRSC VIC MODEL
5664,Telangana,Peddapalli,22-06-2019,2019,6,24.0760195,NRSC VIC MODEL
5665,Telangana,Peddapalli,23-06-2019,2019,6,25.0391434,NRSC VIC MODEL
5666,Telangana,Peddapalli,24-06-2019,2019,6,23.8919662,NRSC VIC MODEL
5667,Telangana,Peddapalli,25-06-2019,2019,6,22.8675026,NRSC VIC MODEL
5668,Telangana,Peddapalli,26-06-2019,2019,6,21.9477161,NRSC VIC MODEL
5669,Telangana,Peddapalli,27-06-2019,2019,6,21.7983611,NRSC VIC MODEL
5670,Telangana,Peddapalli,28-06-2019,2019,6,23.1524618,NRSC VIC MODEL
5671,Telangana,Peddapalli,29-06-2019,2019,6,23.4141477,NRSC VIC MODEL
5672,Telangana,Peddapalli,30-06-2019,2019,6,25.199003,NRSC VIC MODEL
5673,Telangana,Rajanna Sircilla,01-06-2019,2019,6,7.9674297,NRSC VIC MODEL
5674,Telangana,Rajanna Sircilla,02-06-2019,2019,6,7.9951728,NRSC VIC MODEL
5675,Telangana,Rajanna Sircilla,03-06-2019,2019,6,13.293966,NRSC VIC MODEL
5676,Telangana,Rajanna Sircilla,04-06-2019,2019,6,13.1519034,NRSC VIC MODEL
5677,Telangana,Rajanna Sircilla,05-06-2019,2019,6,12.9310216,NRSC VIC MODEL
5678,Telangana,Rajanna Sircilla,07-06-2019,2019,6,14.6781083,NRSC VIC MODEL
5679,Telangana,Rajanna Sircilla,09-06-2019,2019,6,16.866891,NRSC VIC MODEL
5680,Telangana,Rajanna Sircilla,10-06-2019,2019,6,16.5562536,NRSC VIC MODEL
5681,Telangana,Rajanna Sircilla,11-06-2019,2019,6,16.294751,NRSC VIC MODEL
5682,Telangana,Rajanna Sircilla,12-06-2019,2019,6,16.0522097,NRSC VIC MODEL
5683,Telangana,Rajanna Sircilla,13-06-2019,2019,6,15.839405,NRSC VIC MODEL
5684,Telangana,Rajanna Sircilla,14-06-2019,2019,6,15.6417731,NRSC VIC MODEL
5685,Telangana,Rajanna Sircilla,15-06-2019,2019,6,15.4631453,NRSC VIC MODEL
5686,Telangana,Rajanna Sircilla,16-06-2019,2019,6,15.3031359,NRSC VIC MODEL
5687,Telangana,Rajanna Sircilla,17-06-2019,2019,6,15.1594887,NRSC VIC MODEL
5688,Telangana,Rajanna Sircilla,18-06-2019,2019,6,15.0353063,NRSC VIC MODEL
5689,Telangana,Rajanna Sircilla,19-06-2019,2019,6,14.9514016,NRSC VIC MODEL
5690,Telangana,Rajanna Sircilla,20-06-2019,2019,6,19.0199532,NRSC VIC MODEL
5691,Telangana,Rajanna Sircilla,22-06-2019,2019,6,18.8500521,NRSC VIC MODEL
5692,Telangana,Rajanna Sircilla,24-06-2019,2019,6,20.9257252,NRSC VIC MODEL
5693,Telangana,Rajanna Sircilla,25-06-2019,2019,6,23.9707573,NRSC VIC MODEL
5694,Telangana,Rajanna Sircilla,26-06-2019,2019,6,22.6787159,NRSC VIC MODEL
5695,Telangana,Rajanna Sircilla,27-06-2019,2019,6,22.6641801,NRSC VIC MODEL
5696,Telangana,Rajanna Sircilla,28-06-2019,2019,6,23.5542578,NRSC VIC MODEL
5697,Telangana,Rajanna Sircilla,29-06-2019,2019,6,23.7839243,NRSC VIC MODEL
5698,Telangana,Rajanna Sircilla,30-06-2019,2019,6,27.1207242,NRSC VIC MODEL
5699,Telangana,Rajanna Sircilla,06-06-2019,2019,6,14.6847724,NRSC VIC MODEL
5700,Telangana,Rajanna Sircilla,08-06-2019,2019,6,17.2085454,NRSC VIC MODEL
5701,Telangana,Rajanna Sircilla,21-06-2019,2019,6,19.2764046,NRSC VIC MODEL
5702,Telangana,Rajanna Sircilla,23-06-2019,2019,6,20.0612924,NRSC VIC MODEL
5703,Telangana,Ranga Reddy,01-06-2019,2019,6,8.3396731,NRSC VIC MODEL
5704,Telangana,Ranga Reddy,02-06-2019,2019,6,9.8901102,NRSC VIC MODEL
5705,Telangana,Ranga Reddy,03-06-2019,2019,6,12.6330417,NRSC VIC MODEL
5706,Telangana,Ranga Reddy,04-06-2019,2019,6,12.3397979,NRSC VIC MODEL
5707,Telangana,Ranga Reddy,05-06-2019,2019,6,12.056149,NRSC VIC MODEL
5708,Telangana,Ranga Reddy,06-06-2019,2019,6,18.2765763,NRSC VIC MODEL
5709,Telangana,Ranga Reddy,07-06-2019,2019,6,18.1253109,NRSC VIC MODEL
5710,Telangana,Ranga Reddy,08-06-2019,2019,6,28.0800696,NRSC VIC MODEL
5711,Telangana,Ranga Reddy,09-06-2019,2019,6,26.5059909,NRSC VIC MODEL
