District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),Humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
Medak,Shankarampet_A,2019-07-12,11.9,24.9,33.2,64.6,99.9,0.0,15.3
Medak,Shankarampet_A,2019-07-13,0.0,24.5,34.9,71.1,99.9,0.0,13.3
Medak,Shankarampet_A,2019-07-14,0.7,25.7,35.9,52.3,91.4,0.9,10.9
Medak,Shankarampet_A,2019-07-15,0.0,27.3,35.2,50.7,83.3,0.0,12.1
Medak,Shankarampet_A,2019-07-16,0.6,24.8,35.8,46.9,85.9,0.0,10.8
Medak,Shankarampet_A,2019-07-17,0.0,25.1,35.2,43.6,89.1,0.0,13.8
Medak,Shankarampet_A,2019-07-18,4.2,24.3,35.2,48.3,94.8,0.0,13.1
Medak,Shankarampet_A,2019-07-19,6.6,23.7,35.2,47.6,99.9,0.0,13.6
Medak,Shankarampet_A,2019-07-20,117.6,21.8,35.2,63.5,100.0,0.0,13.8
Medak,Shankarampet_A,2019-07-21,1.9,24.5,32.6,92.1,100.0,0.0,8.3
Medak,Shankarampet_A,2019-07-22,0.0,24.9,33.3,65.2,99.9,0.0,15.3
Medak,Shankarampet_A,2019-07-23,3.8,24.4,35.2,73.2,100.0,0.0,19.2
Medak,Shankarampet_A,2019-07-24,0.0,24.5,32.8,74.5,99.9,0.0,16.9
Medak,Shankarampet_A,2019-07-25,0.0,24.5,32.6,66.2,91.2,3.2,14.7
Medak,Shankarampet_A,2019-07-26,13.8,24.9,32.6,69.5,99.9,0.0,9.6
Medak,Shankarampet_A,2019-07-27,2.2,24.9,30.6,72.7,99.9,1.1,16.7
Medak,Shankarampet_A,2019-07-28,0.0,24.9,32.2,72.7,99.9,2.4,12.2
Medak,Shankarampet_A,2019-07-29,6.2,22.1,29.8,84.3,100.0,0.0,15.2
Medak,Shankarampet_A,2019-07-30,27.2,21.5,27.5,95.1,100.0,0.0,20.0
Medak,Shankarampet_A,2019-07-31,0.0,24.0,28.2,91.9,99.9,5.2,15.0
Medak,Shankarampet_A,2019-08-01,3.8,24.6,33.0,88.5,99.9,0.5,18.0
Medak,Shankarampet_A,2019-08-02,24.5,22.2,30.7,98.3,100.0,2.8,16.4
Medak,Shankarampet_A,2019-08-03,57.2,22.2,27.0,99.9,100.0,4.0,18.0
Medak,Shankarampet_A,2019-08-04,18.4,22.3,27.5,91.9,99.9,10.9,22.5
Medak,Shankarampet_A,2019-08-05,17.8,24.9,30.4,87.5,99.9,8.0,16.4
Medak,Shankarampet_A,2019-08-06,3.8,24.9,30.7,87.9,99.9,2.2,16.7
Medak,Shankarampet_A,2019-08-07,5.3,24.4,30.3,91.7,99.9,2.2,13.4
Medak,Shankarampet_A,2019-08-08,18.3,24.4,30.1,85.0,99.9,3.4,15.0
Medak,Shankarampet_A,2019-08-09,1.1,24.6,30.7,87.2,99.9,2.5,18.5
Medak,Shankarampet_A,2019-08-10,0.0,24.3,30.1,89.9,99.9,2.8,23.2
Medak,Shankarampet_A,2019-08-11,0.0,23.9,33.0,81.5,99.9,4.4,15.2
Medak,Shankarampet_A,2019-08-12,0.0,24.9,32.6,79.7,99.9,0.0,12.7
Medak,Shankarampet_A,2019-08-13,4.3,24.5,32.4,87.4,99.9,0.0,8.2
Medak,Shankarampet_A,2019-08-14,0.0,24.6,30.2,85.2,99.9,0.0,10.4
Medak,Shankarampet_A,2019-08-15,15.8,24.9,33.2,84.6,99.9,0.0,9.0
Medak,Shankarampet_A,2019-08-16,0.0,24.9,32.5,85.4,99.9,0.0,11.8
Medak,Shankarampet_A,2019-08-17,0.0,24.9,34.8,71.4,99.9,0.0,6.6
Medak,Shankarampet_A,2019-08-18,2.5,24.7,32.6,69.6,99.9,0.0,6.9
Medak,Shankarampet_A,2019-08-19,0.0,24.4,30.7,88.6,99.9,0.0,8.5
Medak,Shankarampet_A,2019-08-20,0.0,24.4,32.6,75.7,99.9,0.0,9.6
Medak,Shankarampet_A,2019-08-21,0.0,24.9,32.8,76.5,99.9,0.0,13.5
Medak,Shankarampet_A,2019-08-22,0.0,23.4,32.6,76.0,99.9,0.0,10.7
Medak,Shankarampet_A,2019-08-23,15.7,22.5,32.7,83.9,99.9,0.0,12.7
Medak,Shankarampet_A,2019-08-24,0.0,22.6,30.1,84.5,99.9,0.0,13.0
Medak,Shankarampet_A,2019-08-25,9.2,24.9,33.0,86.5,99.9,0.0,12.5
Medak,Shankarampet_A,2019-08-26,1.3,23.2,32.9,77.7,99.9,0.0,6.9
Medak,Shankarampet_A,2019-08-27,0.0,23.4,33.1,79.5,99.9,0.0,11.8
Medak,Shankarampet_A,2019-08-28,0.0,23.8,33.0,68.5,97.6,0.0,12.1
Medak,Shankarampet_A,2019-08-29,0.0,24.6,33.1,58.9,97.4,0.0,13.1
Medak,Shankarampet_A,2019-08-30,0.0,24.8,33.1,63.0,99.9,0.0,12.2
Medak,Shankarampet_A,2019-08-31,12.8,22.5,35.2,73.5,99.9,0.0,10.9
Medak,Shankarampet_A,2019-09-01,16.6,22.1,32.4,88.2,99.9,0.0,12.3
Medak,Shankarampet_A,2019-09-02,65.7,22.1,30.1,88.1,99.9,0.0,15.7
Medak,Shankarampet_A,2019-09-03,9.6,22.4,30.3,95.1,99.9,0.0,11.2
Medak,Shankarampet_A,2019-09-04,17.0,22.5,30.7,90.2,99.9,0.0,10.8
Medak,Shankarampet_A,2019-09-05,2.9,24.3,30.7,88.0,99.9,0.0,11.5
Medak,Shankarampet_A,2019-09-06,4.2,24.9,32.6,84.6,99.9,0.0,12.1
Medak,Shankarampet_A,2019-09-07,6.2,22.9,30.2,89.9,99.9,0.0,15.1
Medak,Shankarampet_A,2019-09-08,0.0,24.2,30.1,91.9,99.9,0.1,14.8
Medak,Shankarampet_A,2019-09-09,0.0,24.4,30.5,84.3,99.9,2.3,15.3
Medak,Regode,2019-07-01,1.2,24.9,28.0,83.0,97.1,0.0,7.3
Medak,Regode,2019-07-02,0.7,24.9,30.3,82.4,97.0,0.1,6.6
Medak,Regode,2019-07-03,1.1,24.0,33.1,76.5,99.3,0.0,11.9
Medak,Regode,2019-07-04,1.3,24.7,32.9,50.1,93.7,0.0,9.6
Medak,Regode,2019-07-05,0.3,24.8,35.2,55.4,89.7,0.0,15.2
Medak,Regode,2019-07-06,3.2,24.9,33.3,58.3,85.2,3.3,13.9
Medak,Regode,2019-07-07,0.0,24.6,33.0,53.0,83.7,2.5,14.4
Medak,Regode,2019-07-08,18.8,22.7,35.3,46.4,99.7,0.0,15.0
Medak,Regode,2019-07-09,25.2,24.7,35.2,46.7,99.1,0.0,14.4
Medak,Regode,2019-07-10,0.0,24.8,35.1,48.9,94.0,0.0,10.2
Medak,Regode,2019-07-11,0.0,24.9,35.6,44.7,90.1,2.1,11.6
Medak,Regode,2019-07-12,3.2,24.9,35.0,64.6,98.2,0.0,18.1
Medak,Regode,2019-07-13,0.0,24.8,34.7,57.5,93.1,0.0,10.3
Medak,Regode,2019-07-14,11.7,25.6,35.3,49.1,92.9,0.0,10.1
Medak,Regode,2019-07-15,0.0,25.4,35.4,42.7,84.6,0.0,6.2
Medak,Regode,2019-07-16,0.6,25.1,35.2,48.5,83.2,0.0,6.2
Medak,Regode,2019-07-17,0.0,24.6,35.8,43.4,90.3,0.0,10.9
Medak,Regode,2019-07-18,0.0,25.2,35.2,52.1,84.0,0.0,9.7
Medak,Regode,2019-07-19,0.0,24.0,35.2,50.9,92.2,0.0,8.7
Medak,Regode,2019-07-20,39.8,22.1,35.5,53.3,99.9,0.0,4.6
Medak,Regode,2019-07-21,0.0,24.7,31.4,75.3,99.9,0.0,5.0
Medak,Regode,2019-07-22,0.0,24.9,33.1,62.1,97.6,0.0,7.5
Medak,Regode,2019-07-23,8.0,24.9,35.4,66.7,99.9,0.0,5.3
Medak,Regode,2019-07-24,0.0,24.9,33.1,59.0,92.6,0.0,12.4
Medak,Regode,2019-07-25,0.0,24.9,33.3,60.7,90.1,0.0,10.3
Medak,Regode,2019-07-26,0.5,25.4,33.0,64.4,90.8,0.0,5.6
Medak,Regode,2019-07-27,1.2,23.1,28.9,67.8,96.5,6.2,12.2
Medak,Regode,2019-07-28,0.0,24.9,30.3,70.3,90.1,2.9,10.6
Medak,Regode,2019-07-29,5.9,22.3,27.9,77.3,96.7,0.0,11.3
Medak,Regode,2019-07-30,23.0,21.8,27.1,86.7,99.9,1.6,10.4
Medak,Regode,2019-07-31,1.1,22.8,27.9,83.7,96.9,2.9,10.4
Medak,Regode,2019-08-01,1.3,24.2,30.2,72.8,92.9,0.3,13.5
Medak,Regode,2019-08-02,15.3,22.7,30.3,76.5,99.9,2.2,11.1
Medak,Regode,2019-08-03,36.0,21.9,25.6,92.9,99.9,0.5,10.5
Medak,Regode,2019-08-04,18.9,22.1,27.1,90.1,98.4,4.0,14.5
Medak,Regode,2019-08-05,12.4,23.3,29.8,83.7,99.8,3.2,14.8
Medak,Regode,2019-08-06,8.7,24.9,30.4,79.4,99.9,1.7,10.8
Medak,Regode,2019-08-07,2.4,24.9,30.6,78.8,96.9,1.0,11.8
Medak,Regode,2019-08-08,20.2,24.5,27.5,84.1,99.9,0.0,11.5
Medak,Regode,2019-08-09,18.5,23.7,30.1,82.8,91.3,0.7,15.7
Medak,Regode,2019-08-10,0.0,23.6,30.3,76.9,96.9,0.0,14.2
Medak,Regode,2019-08-11,0.0,22.5,32.6,71.3,93.1,0.0,13.9
Medak,Regode,2019-08-12,0.0,22.7,32.6,65.1,83.7,3.2,9.0
Medak,Regode,2019-08-13,1.7,24.4,30.4,76.9,99.1,0.0,5.2
Medak,Regode,2019-08-14,0.0,24.7,30.2,78.6,97.8,0.0,6.6
Medak,Regode,2019-08-15,2.5,23.0,30.9,76.5,99.9,0.0,6.3
Medak,Regode,2019-08-16,0.0,23.5,30.6,76.4,97.0,0.0,7.2
Medak,Regode,2019-08-17,0.0,24.9,32.7,64.4,93.5,0.0,9.5
Medak,Regode,2019-08-18,0.0,25.3,32.6,63.7,97.1,0.0,6.7
Medak,Regode,2019-08-19,0.0,24.9,30.1,70.3,96.9,0.0,8.7
Medak,Regode,2019-08-20,0.0,24.9,32.4,63.4,97.0,0.0,6.3
Medak,Regode,2019-08-21,0.0,24.9,31.3,67.0,93.2,0.0,10.2
Medak,Regode,2019-08-22,0.0,24.9,31.4,62.9,96.9,0.0,5.9
Medak,Regode,2019-08-23,19.6,23.0,30.1,76.9,99.9,0.0,9.6
Medak,Regode,2019-08-24,0.0,22.6,30.4,78.2,96.9,0.0,6.8
Medak,Regode,2019-08-25,0.0,23.3,32.6,64.4,96.9,0.0,6.2
Medak,Regode,2019-08-26,0.0,23.5,32.6,56.9,98.4,0.0,8.5
Medak,Regode,2019-08-27,0.0,22.4,32.2,61.5,96.3,0.0,7.5
Medak,Regode,2019-08-28,0.0,22.4,33.3,63.1,91.2,0.0,7.7
Medak,Regode,2019-08-29,0.0,24.9,32.6,56.9,91.0,0.0,7.8
Medak,Regode,2019-08-30,2.4,23.3,32.6,69.3,76.9,0.0,5.3
Medak,Regode,2019-08-31,27.6,23.0,34.7,68.9,99.9,0.0,4.5
Medak,Regode,2019-09-01,17.8,22.5,30.3,80.4,99.9,0.0,10.0
Medak,Regode,2019-09-02,33.5,21.5,29.7,84.7,99.9,0.0,12.2
Medak,Regode,2019-09-03,10.0,22.9,30.0,82.9,99.9,0.0,7.2
Medak,Regode,2019-09-04,7.4,22.7,28.0,83.8,99.9,0.0,9.1
Medak,Regode,2019-09-05,10.2,23.0,30.3,83.7,99.9,0.0,9.6
Medak,Regode,2019-09-06,0.0,22.9,30.7,78.2,96.9,0.0,10.0
Medak,Regode,2019-09-07,5.8,22.3,30.1,77.5,98.5,0.0,8.7
Medak,Regode,2019-09-08,0.0,23.2,28.0,79.4,96.9,1.6,9.0
Medak,Regode,2019-09-09,0.0,23.2,30.8,78.0,96.9,0.0,11.5
Medak,Alladurg,2019-07-01,1.5,22.7,27.9,94.8,100.0,0.0,14.3
Medak,Alladurg,2019-07-02,0.3,23.7,28.8,94.8,100.0,0.0,14.9
Medak,Alladurg,2019-07-03,4.4,22.4,31.0,85.8,100.0,0.0,15.7
Medak,Alladurg,2019-07-04,0.0,23.7,32.4,51.4,100.0,0.0,14.5
Medak,Alladurg,2019-07-05,3.3,23.9,34.4,45.0,94.9,0.0,17.9
Medak,Alladurg,2019-07-06,0.0,24.0,34.0,49.2,88.8,1.6,15.3
Medak,Alladurg,2019-07-07,0.0,24.4,30.9,49.4,81.4,1.8,17.8
Medak,Alladurg,2019-07-08,19.1,22.0,34.5,44.6,100.0,0.0,17.1
Medak,Alladurg,2019-07-09,9.8,23.5,35.4,42.9,100.0,1.3,15.1
Medak,Alladurg,2019-07-10,0.0,24.0,34.9,44.0,100.0,0.0,12.1
Medak,Alladurg,2019-07-11,0.5,23.4,34.7,43.1,97.8,2.8,13.5
Medak,Alladurg,2019-07-12,5.4,22.8,34.1,48.2,100.0,0.0,12.8
Medak,Alladurg,2019-07-13,0.0,23.8,33.4,49.8,100.0,0.0,13.3
Medak,Alladurg,2019-07-14,28.9,23.9,34.8,46.6,100.0,0.2,11.3
Medak,Alladurg,2019-07-15,1.2,24.0,35.6,52.5,88.7,0.0,9.0
Medak,Alladurg,2019-07-16,0.2,23.8,34.8,42.6,84.5,0.0,13.1
Medak,Alladurg,2019-07-17,4.3,22.4,34.5,40.5,94.8,0.0,13.5
Medak,Alladurg,2019-07-18,5.5,23.5,34.4,44.0,100.0,0.0,15.5
Medak,Alladurg,2019-07-19,43.5,22.4,35.8,44.0,100.0,0.0,13.2
Medak,Alladurg,2019-07-20,37.0,21.2,35.4,50.8,100.0,0.0,14.5
Medak,Alladurg,2019-07-21,0.0,22.4,30.9,92.1,100.0,0.0,9.2
Medak,Alladurg,2019-07-22,0.0,23.5,33.3,57.4,100.0,0.0,7.7
Medak,Alladurg,2019-07-23,17.4,22.4,32.9,58.3,100.0,0.0,8.8
Medak,Alladurg,2019-07-24,0.0,23.5,33.8,58.8,100.0,0.0,8.4
Medak,Alladurg,2019-07-25,0.0,23.7,33.5,57.4,93.1,0.0,8.4
Medak,Alladurg,2019-07-26,0.9,24.6,31.5,66.6,100.0,0.0,14.7
Medak,Alladurg,2019-07-27,2.4,22.2,29.9,68.6,100.0,3.9,13.7
Medak,Alladurg,2019-07-28,0.3,22.8,29.1,73.4,100.0,3.7,14.3
Medak,Alladurg,2019-07-29,7.2,21.8,26.5,91.3,100.0,0.0,10.2
Medak,Alladurg,2019-07-30,25.7,21.5,25.7,82.0,97.8,2.7,9.9
Medak,Alladurg,2019-07-31,0.0,22.3,26.8,75.0,97.6,1.5,15.4
Medak,Alladurg,2019-08-01,4.1,23.1,29.8,90.8,100.0,0.0,13.6
Medak,Alladurg,2019-08-02,14.0,22.1,29.7,69.0,100.0,2.5,12.5
Medak,Alladurg,2019-08-03,37.7,22.2,25.0,88.0,98.9,2.0,10.8
Medak,Alladurg,2019-08-04,22.3,21.8,25.5,99.9,100.0,3.4,13.1
Medak,Alladurg,2019-08-05,9.4,22.6,28.2,82.6,98.9,3.7,13.5
Medak,Alladurg,2019-08-06,5.2,22.5,28.9,89.0,100.0,0.8,13.8
Medak,Alladurg,2019-08-07,5.3,22.6,28.9,72.6,100.0,2.4,15.7
Medak,Alladurg,2019-08-08,22.5,22.7,26.7,92.2,100.0,0.7,10.2
Medak,Alladurg,2019-08-09,11.6,24.0,28.7,90.1,100.0,1.2,15.1
Medak,Alladurg,2019-08-10,0.0,22.9,30.2,99.5,100.0,0.0,11.0
Medak,Alladurg,2019-08-11,0.0,22.5,31.2,84.4,100.0,0.3,15.3
Medak,Alladurg,2019-08-12,0.0,23.1,31.6,86.7,100.0,3.7,9.7
Medak,Alladurg,2019-08-13,11.2,23.2,28.1,96.7,100.0,0.0,11.4
Medak,Alladurg,2019-08-14,0.0,23.7,28.2,86.8,100.0,0.0,10.5
Medak,Alladurg,2019-08-15,4.8,22.8,29.5,63.9,96.8,0.0,8.2
Medak,Alladurg,2019-08-16,0.0,23.1,31.0,96.1,100.0,0.0,6.4
Medak,Alladurg,2019-08-17,0.0,23.4,33.1,71.8,100.0,0.0,8.7
Medak,Alladurg,2019-08-18,0.0,24.6,31.3,70.9,100.0,0.0,8.1
Medak,Alladurg,2019-08-19,0.5,22.9,28.3,83.5,100.0,0.0,9.6
Medak,Alladurg,2019-08-20,0.0,24.0,31.6,73.5,100.0,0.0,10.4
Medak,Alladurg,2019-08-21,0.0,24.0,30.7,79.2,100.0,0.0,10.7
Medak,Alladurg,2019-08-22,0.3,23.0,31.4,66.4,100.0,0.0,10.2
Medak,Alladurg,2019-08-23,10.0,22.2,29.9,82.4,100.0,0.0,14.3
Medak,Alladurg,2019-08-24,0.0,22.8,29.0,99.1,100.0,0.0,10.8
Medak,Alladurg,2019-08-25,0.7,22.7,31.9,64.7,100.0,0.0,14.3
Medak,Alladurg,2019-08-26,0.0,22.5,32.2,57.9,100.0,0.0,11.5
Medak,Alladurg,2019-08-27,0.0,21.6,32.2,61.0,100.0,0.0,8.6
Medak,Alladurg,2019-08-28,0.0,22.0,32.2,50.9,91.4,0.0,10.1
Medak,Alladurg,2019-08-29,0.0,23.8,33.1,51.4,93.1,0.0,7.8
Medak,Alladurg,2019-08-30,12.4,23.3,31.6,60.2,75.5,0.8,7.3
Medak,Alladurg,2019-08-31,14.6,22.3,29.9,80.4,100.0,0.0,12.1
Medak,Alladurg,2019-09-01,27.1,21.9,29.9,73.5,100.0,0.0,7.4
Medak,Alladurg,2019-09-02,34.0,20.3,30.2,98.6,100.0,0.0,12.0
Medak,Alladurg,2019-09-03,8.5,21.8,28.2,95.7,100.0,0.0,11.2
Medak,Alladurg,2019-09-04,7.0,22.1,27.6,78.6,99.5,0.0,13.3
Medak,Alladurg,2019-09-05,8.1,22.4,28.5,95.8,100.0,0.1,8.2
Medak,Alladurg,2019-09-06,0.0,22.9,29.4,85.2,100.0,0.0,9.3
Medak,Alladurg,2019-09-07,0.9,22.4,28.6,87.8,100.0,0.0,9.1
Medak,Alladurg,2019-09-08,0.0,22.8,29.8,85.6,100.0,0.0,9.9
Medak,Alladurg,2019-09-09,0.0,22.7,29.2,68.8,96.7,0.0,12.1
Medak,Tekmal,2019-07-01,3.7,22.4,29.0,83.1,100.0,4.7,13.7
Medak,Tekmal,2019-07-02,1.2,24.5,30.5,77.7,100.0,2.9,13.2
Medak,Tekmal,2019-07-03,5.4,23.1,32.2,74.3,100.0,3.7,16.0
Medak,Tekmal,2019-07-04,2.1,24.9,31.9,56.5,96.4,0.0,15.2
Medak,Tekmal,2019-07-05,1.8,24.8,35.2,55.7,85.4,0.1,17.7
Medak,Tekmal,2019-07-06,0.4,24.5,32.6,59.7,86.0,7.4,18.7
Medak,Tekmal,2019-07-07,0.0,25.1,32.9,53.5,81.3,3.7,23.0
Medak,Tekmal,2019-07-08,32.0,23.3,35.1,50.7,100.0,0.0,22.8
Medak,Tekmal,2019-07-09,9.7,24.7,35.4,50.2,100.0,3.0,20.9
Medak,Tekmal,2019-07-10,1.0,25.2,33.9,57.9,88.5,0.3,17.4
Medak,Tekmal,2019-07-11,0.0,24.9,35.4,55.6,85.8,8.1,17.6
Medak,Tekmal,2019-07-12,7.0,23.4,32.8,59.8,98.9,0.0,21.0
Medak,Tekmal,2019-07-13,0.1,24.0,33.0,78.1,99.6,0.0,14.4
Medak,Tekmal,2019-07-14,10.1,25.1,34.8,54.9,98.5,0.0,15.8
Medak,Tekmal,2019-07-15,1.6,24.9,35.7,53.8,91.9,0.0,11.4
Medak,Tekmal,2019-07-16,0.4,24.4,35.2,41.3,83.8,0.0,12.7
Medak,Tekmal,2019-07-17,0.1,24.9,35.3,49.6,83.2,0.0,11.8
Medak,Tekmal,2019-07-18,4.6,24.3,35.2,52.0,93.8,0.0,17.8
Medak,Tekmal,2019-07-19,0.0,23.4,35.3,49.1,98.3,0.8,14.1
Medak,Tekmal,2019-07-20,34.8,21.4,35.3,57.9,100.0,0.0,9.3
Medak,Tekmal,2019-07-21,0.0,24.0,32.3,86.3,100.0,0.0,7.1
Medak,Tekmal,2019-07-22,0.0,24.6,32.9,72.2,99.0,0.0,12.8
Medak,Tekmal,2019-07-23,0.0,23.3,35.2,63.3,100.0,0.0,14.5
Medak,Tekmal,2019-07-24,0.2,24.4,33.1,68.7,96.3,0.0,13.9
Medak,Tekmal,2019-07-25,0.0,25.6,33.0,60.9,85.1,0.0,16.4
Medak,Tekmal,2019-07-26,22.3,24.5,32.6,64.8,99.0,5.1,11.3
Medak,Tekmal,2019-07-27,3.2,24.9,30.7,76.6,97.6,3.4,9.6
Medak,Tekmal,2019-07-28,0.3,24.7,30.8,78.7,94.8,3.2,10.6
Medak,Tekmal,2019-07-29,7.5,22.2,28.2,84.3,100.0,0.0,8.8
Medak,Tekmal,2019-07-30,25.1,21.6,27.6,88.3,100.0,1.5,12.3
Medak,Tekmal,2019-07-31,0.0,24.4,27.9,86.0,97.4,1.8,11.6
Medak,Tekmal,2019-08-01,2.0,24.7,31.1,81.0,100.0,1.7,14.0
Medak,Tekmal,2019-08-02,17.7,22.5,30.4,87.1,100.0,3.1,14.3
Medak,Tekmal,2019-08-03,75.1,22.4,25.6,97.4,100.0,1.3,9.0
Medak,Tekmal,2019-08-04,19.8,22.5,26.7,88.3,99.9,6.5,23.1
Medak,Tekmal,2019-08-05,9.3,24.2,29.5,81.3,96.0,4.3,23.0
Medak,Tekmal,2019-08-06,4.9,24.3,29.6,81.6,95.6,5.1,15.0
Medak,Tekmal,2019-08-07,5.2,23.7,29.6,80.9,94.2,3.4,15.4
Medak,Tekmal,2019-08-08,20.8,24.2,27.7,83.7,96.0,2.2,15.2
Medak,Tekmal,2019-08-09,1.7,24.8,29.7,81.0,91.4,3.4,17.6
Medak,Tekmal,2019-08-10,0.0,23.1,29.8,73.3,91.0,0.0,18.6
Medak,Tekmal,2019-08-11,0.0,22.7,30.6,70.5,90.5,0.0,15.3
Medak,Tekmal,2019-08-12,2.9,23.1,31.6,66.5,96.6,0.0,10.2
Medak,Tekmal,2019-08-13,5.0,23.6,30.3,73.8,96.6,0.0,8.4
Medak,Tekmal,2019-08-14,2.9,23.8,29.2,77.4,96.1,0.0,8.6
Medak,Tekmal,2019-08-15,10.2,23.2,30.5,73.7,97.6,0.0,8.5
Medak,Tekmal,2019-08-16,0.0,22.8,30.1,72.9,94.9,0.0,12.4
Medak,Tekmal,2019-08-17,0.0,23.1,31.6,68.2,93.3,0.0,13.0
Medak,Tekmal,2019-08-18,0.0,24.4,31.3,70.6,94.2,0.0,7.1
Medak,Tekmal,2019-08-19,0.0,23.0,29.0,74.7,95.6,0.0,7.0
Medak,Tekmal,2019-08-20,0.0,23.3,31.5,71.5,94.8,0.0,9.0
Medak,Tekmal,2019-08-21,0.0,23.7,31.1,70.8,92.6,0.0,11.7
Medak,Tekmal,2019-08-22,0.0,22.7,31.2,70.3,93.6,0.0,7.8
Medak,Tekmal,2019-08-23,7.5,22.8,31.0,72.2,97.2,0.0,9.5
Medak,Tekmal,2019-08-24,0.0,22.6,29.6,73.1,91.9,0.0,10.5
Medak,Tekmal,2019-08-25,2.5,22.8,31.7,67.0,96.9,0.0,10.5
Medak,Tekmal,2019-08-26,0.2,22.5,31.2,61.0,96.4,0.0,12.2
Medak,Tekmal,2019-08-27,0.0,21.9,31.0,64.0,94.7,0.0,13.9
Medak,Tekmal,2019-08-28,0.0,22.5,31.7,53.4,86.9,0.0,14.5
Medak,Tekmal,2019-08-29,0.0,22.9,31.8,55.2,90.0,0.0,14.8
Medak,Tekmal,2019-08-30,14.0,23.5,33.4,57.2,93.3,0.0,13.3
Medak,Tekmal,2019-08-31,18.4,22.7,31.7,69.4,97.2,0.0,8.8
Medak,Tekmal,2019-09-01,19.6,22.2,30.0,78.1,97.2,0.9,11.4
Medak,Tekmal,2019-09-02,29.7,20.7,28.4,79.5,97.2,0.0,15.0
Medak,Tekmal,2019-09-03,7.7,22.4,28.4,79.9,96.5,0.0,10.5
Medak,Tekmal,2019-09-04,7.9,22.5,28.3,81.3,96.4,0.0,10.2
Medak,Tekmal,2019-09-05,1.6,22.6,28.0,81.5,95.8,1.6,14.0
Medak,Tekmal,2019-09-06,0.3,23.1,29.9,75.2,91.1,0.0,16.4
Medak,Tekmal,2019-09-07,1.9,22.6,28.3,79.4,94.3,0.3,14.9
Medak,Tekmal,2019-09-08,0.0,23.3,28.4,81.2,89.0,2.4,15.1
Medak,Tekmal,2019-09-09,0.0,23.2,29.1,76.6,90.4,1.3,14.9
Medak,Papannapet,2019-07-01,1.5,22.8,29.4,74.6,97.2,2.2,13.5
Medak,Papannapet,2019-07-02,0.4,24.5,29.8,74.9,92.9,1.1,13.2
Medak,Papannapet,2019-07-03,8.7,24.4,31.8,65.7,97.6,0.9,14.5
Medak,Papannapet,2019-07-04,0.8,24.7,31.6,66.5,90.2,1.0,15.8
Medak,Papannapet,2019-07-05,0.4,24.7,35.0,54.4,90.0,0.3,15.9
Medak,Papannapet,2019-07-06,0.0,24.8,32.6,57.0,85.8,3.5,21.1
Medak,Papannapet,2019-07-07,0.0,25.2,32.4,57.4,80.2,2.2,19.2
Medak,Papannapet,2019-07-08,60.2,24.3,33.2,53.0,97.3,0.1,18.9
Medak,Papannapet,2019-07-09,6.5,24.9,33.9,60.8,93.0,0.3,14.8
Medak,Papannapet,2019-07-10,0.5,25.7,34.6,60.0,85.1,0.4,14.3
Medak,Papannapet,2019-07-11,0.0,24.6,34.8,55.1,84.3,1.5,16.4
Medak,Papannapet,2019-07-12,12.7,24.3,33.8,60.3,95.4,0.6,15.8
Medak,Papannapet,2019-07-13,0.1,24.2,33.5,63.7,95.6,0.1,15.2
Medak,Papannapet,2019-07-14,1.7,24.8,34.9,56.1,91.5,0.1,12.5
Medak,Papannapet,2019-07-15,0.0,25.7,34.9,52.5,85.7,0.1,14.3
Medak,Papannapet,2019-07-16,2.3,25.0,34.7,52.1,81.0,0.4,11.5
Medak,Papannapet,2019-07-17,0.0,25.2,35.2,55.6,78.0,2.5,12.1
Medak,Papannapet,2019-07-18,1.4,24.8,35.4,48.6,85.0,0.1,15.0
Medak,Papannapet,2019-07-19,0.0,25.1,35.8,47.4,86.5,0.0,14.2
Medak,Papannapet,2019-07-20,137.7,22.1,35.5,56.8,99.1,0.2,9.6
Medak,Papannapet,2019-07-21,0.0,24.1,32.2,74.7,98.3,0.0,12.7
Medak,Papannapet,2019-07-22,0.1,25.0,32.9,66.0,92.3,0.2,10.2
