,District,Mandal,Date,Rainfall (mm),temp_min (⁰C),temp_max (⁰C),humidity_min (%),Humidity_max (%),wind_speed_min (Kmph),wind_speed_max (Kmph)
44758,Narayanpet,Makthal,2019-12-15,0.0,19.2,31.25,46.2,99.5,0.0,8.5
44759,Narayanpet,Narva,2019-12-15,0.0,17.9,33.6,37.4,100.0,0.0,5.1
44760,Narayanpet,Marikal,2019-12-15,0.0,18.7,32.9,43.4,96.0,0.0,5.7
44761,Narayanpet,Dhanwada,2019-12-15,0.0,17.3,31.4,41.6,98.4,,
44762,Narayanpet,Maddur,2019-12-15,0.0,16.1,30.5,45.8,92.6,0.0,9.0
44763,Narayanpet,Kosgi,2019-12-15,0.0,17.65,31.9,44.75,98.05,0.0,8.4
44764,Adilabad,Bheempoor,2019-12-16,0.0,16.0,31.1,49.2,96.4,0.0,2.1
44765,Adilabad,Jainad,2019-12-16,0.0,18.75,31.65,48.1,94.55,0.0,8.1
44766,Adilabad,Bela,2019-12-16,0.0,19.1,31.65,47.2,91.75,0.1,1.7
44767,Adilabad,Gadiguda,2019-12-16,0.0,18.6,32.0,45.7,94.8,0.1,1.4
44768,Adilabad,Narnoor,2019-12-16,0.0,17.5,28.6,54.8,98.7,0.0,3.0
44769,Adilabad,Inderavelly,2019-12-16,0.0,18.5,30.7,56.2,99.9,0.0,11.4
44770,Adilabad,Gudihathnur,2019-12-16,0.0,18.2,30.3,54.3,90.8,0.0,7.2
44771,Adilabad,Adilabad Rural,2019-12-16,0.0,19.5,33.1,54.8,97.1,0.0,7.5
44772,Adilabad,Adilabad Urban,2019-12-16,0.0,18.4,31.15,48.55,95.25,0.0,6.4
44773,Adilabad,Mavala,2019-12-16,0.0,19.0,32.1,48.3,96.4,0.0,9.1
44774,Adilabad,Tamsi,2019-12-16,0.0,18.0,31.6,44.1,95.9,0.0,7.5
44775,Adilabad,Talamadugu,2019-12-16,0.0,16.85,32.4,44.25,95.9,0.0,12.1
44776,Adilabad,Bazarhathnoor,2019-12-16,0.0,17.1,29.9,49.0,99.2,0.0,13.4
44777,Adilabad,Boath,2019-12-16,0.0,16.1,30.05,45.4,93.2,0.0,24.3
44778,Adilabad,Neradigonda,2019-12-16,0.0,16.6,32.4,46.1,99.9,0.0,6.9
44779,Adilabad,Ichoda,2019-12-16,0.0,17.8,30.5,52.4,99.9,0.0,2.2
44780,Adilabad,Sirikonda,2019-12-16,0.0,17.8,29.5,53.6,97.2,0.0,2.2
44781,Adilabad,Utnur,2019-12-16,0.0,17.0,29.3,55.7,99.3,0.0,2.6
44782,Komaram Bheem-Asifabad,Jainoor,2019-12-16,0.0,17.2,27.9,54.0,98.3,0.0,3.4
44783,Komaram Bheem-Asifabad,Sirpur_U,2019-12-16,0.0,15.7,28.1,54.4,95.6,0.0,2.6
44784,Komaram Bheem-Asifabad,Lingapur,2019-12-16,0.0,15.7,28.9,49.7,91.2,0.0,13.7
44785,Komaram Bheem-Asifabad,Tiryani,2019-12-16,0.0,14.3,30.6,48.4,98.75,0.0,9.8
44786,Komaram Bheem-Asifabad,Rebbana,2019-12-16,0.0,18.35,32.2,49.25,93.85,0.0,10.0
44787,Komaram Bheem-Asifabad,Asifabad,2019-12-16,0.0,15.0,30.9,47.1,95.5,0.0,9.1
44788,Komaram Bheem-Asifabad,Kerameri,2019-12-16,0.0,16.5,33.0,55.9,95.5,0.0,6.6
44789,Komaram Bheem-Asifabad,Wankdi,2019-12-16,0.0,16.5,31.9,50.5,98.1,0.0,2.9
44790,Komaram Bheem-Asifabad,Kagaznagar,2019-12-16,0.0,18.05,32.1,52.85,92.8,0.0,2.1
44791,Komaram Bheem-Asifabad,Sirpur_T,2019-12-16,0.0,18.8666666666667,32.3333333333333,53.0666666666667,93.4,0.0,6.7
44792,Komaram Bheem-Asifabad,Kouthala,2019-12-16,0.0,19.5,31.3,55.0,99.9,0.0,8.7
44793,Komaram Bheem-Asifabad,Chintalamanepally,2019-12-16,0.0,17.7,30.0,58.0,92.8,0.0,5.8
44794,Komaram Bheem-Asifabad,Bejjur,2019-12-16,0.0,18.2,30.0,59.9,96.7,0.0,2.8
44795,Komaram Bheem-Asifabad,Penchikalpet,2019-12-16,0.0,19.5,32.6,61.3,96.0,0.0,0.1
44796,Komaram Bheem-Asifabad,Dahegaon,2019-12-16,0.0,18.0,32.5,57.5,96.9,0.0,5.6
44797,Mancherial,Jannaram,2019-12-16,0.0,15.95,31.8,48.8,98.4,0.0,0.9
44798,Mancherial,Dandepalle,2019-12-16,0.0,16.9,32.45,46.6,100.0,0.0,14.3
44799,Mancherial,Luxettipet,2019-12-16,0.0,16.9,30.6,47.3,98.0,0.0,12.5
44800,Mancherial,Hajipur,2019-12-16,0.0,16.15,31.65,48.65,99.95,0.0,10.2
44801,Mancherial,Kasipet,2019-12-16,0.0,16.6,31.1,50.2,95.6,0.0,1.5
44802,Mancherial,Tandur,2019-12-16,0.0,17.5,30.8,50.8,100.0,0.0,10.3
44803,Mancherial,Bheemini,2019-12-16,0.0,16.9,32.4,44.5,98.4,0.0,11.1
44804,Mancherial,Kannepalli,2019-12-16,0.0,17.35,31.0,46.05,99.55,0.0,13.9
44805,Mancherial,Vemanpalle,2019-12-16,0.0,17.9,30.8,52.6,98.8,0.0,2.7
44806,Mancherial,Nennal,2019-12-16,0.0,17.6,30.5,51.8,98.8,0.0,2.7
44807,Mancherial,Bellampalle,2019-12-16,0.0,18.1,29.9,53.9,98.9,0.0,1.9
44808,Mancherial,Mandamarri,2019-12-16,0.0,18.2,31.8,53.5,96.9,0.0,3.9
44809,Mancherial,Mancherial,2019-12-16,0.0,18.9,30.9,56.3,96.2,0.0,2.3
44810,Mancherial,Naspur,2019-12-16,0.0,18.4,32.9,54.7,99.9,0.0,10.4
44811,Mancherial,Jaipur,2019-12-16,0.0,18.0,31.6,48.4,92.35,0.0,6.2
44812,Mancherial,Bhimaram,2019-12-16,0.0,17.8,32.0,48.0,100.0,0.0,1.7
44813,Mancherial,Chennur,2019-12-16,0.0,17.6,32.2,46.75,99.75,0.0,1.7
44814,Mancherial,Kotapalle,2019-12-16,0.0,17.5333333333333,31.3666666666667,64.2,98.6,0.0,2.7
44815,Nirmal,Kubeer,2019-12-16,0.0,17.1,30.7,51.4,95.3,0.0,3.0
44816,Nirmal,Tanur,2019-12-16,0.0,17.9,30.2,47.0,99.9,0.0,2.6
44817,Nirmal,Basar,2019-12-16,0.0,17.0,31.4,48.7,99.9,0.0,7.7
44818,Nirmal,Mudhole,2019-12-16,0.0,17.9,30.45,50.7,99.05,0.0,11.2
44819,Nirmal,Bhainsa,2019-12-16,0.0,17.2,29.55,50.0,88.55,0.1,2.2
44820,Nirmal,Kuntala,2019-12-16,0.0,16.5,29.3,52.4,89.6,0.0,5.3
44821,Nirmal,Narsapur_G,2019-12-16,0.0,16.5,29.5,76.2,100.0,0.0,6.4
44822,Nirmal,Lokeswaram,2019-12-16,0.0,17.95,30.4,48.05,98.7,0.0,7.9
44823,Nirmal,Dilawarpur,2019-12-16,0.0,16.4,29.9,63.6,98.2,0.0,1.0
44824,Nirmal,Sarangapur,2019-12-16,0.0,16.1,30.45,59.9,98.0,0.0,7.3
44825,Nirmal,Nirmal,2019-12-16,0.0,16.8,30.4,49.8,100.0,0.0,4.7
44826,Nirmal,Nirmal_Rural,2019-12-16,0.0,16.6,30.75,46.9,96.9,0.0,6.3
44827,Nirmal,Soan,2019-12-16,0.0,16.1,32.8,43.4,99.3,0.0,1.3
44828,Nirmal,Laxmanchanda,2019-12-16,0.0,18.5,30.65,77.1,97.75,0.0,6.3
44829,Nirmal,Mamda,2019-12-16,0.0,17.5,30.7666666666667,50.0666666666667,94.0,0.0,7.0
44830,Nirmal,Pembi,2019-12-16,0.0,17.9,32.0,51.5,100.0,0.0,2.9
44831,Nirmal,Khanpur,2019-12-16,0.0,17.6,33.1,40.5,96.8,0.0,7.7
44832,Nirmal,Kaddampeddur,2019-12-16,0.0,17.15,31.7,42.05,98.3,0.0,7.8
44833,Nirmal,Dastuarabad,2019-12-16,0.0,16.4,30.5,47.8,94.9,0.0,10.4
44834,Nizamabad,Navipet,2019-12-16,0.0,16.2,33.1,43.5,100.0,0.0,5.9
44835,Nizamabad,Nandipet,2019-12-16,0.0,18.1,30.65,62.95,98.85,0.0,6.6
44836,Nizamabad,Armur,2019-12-16,0.0,17.18,30.68,44.34,96.46,0.0,6.6
44837,Nizamabad,Balkonda,2019-12-16,0.0,16.7,30.4,52.2,83.6,0.0,6.6
44838,Nizamabad,Mupkal,2019-12-16,0.0,16.9,31.2,48.2,91.7,0.0,1.3
44839,Nizamabad,Mendora,2019-12-16,0.0,16.8,30.9,47.9,94.2,0.0,2.5
44840,Nizamabad,Yergatla,2019-12-16,0.0,17.0,32.3,46.5,100.0,0.0,3.6
44841,Nizamabad,Kammarpalle,2019-12-16,0.0,17.95,29.85,44.5,96.95,0.0,2.5
44842,Nizamabad,Mortad,2019-12-16,0.0,16.9,31.0,43.8,100.0,0.0,2.6
44843,Nizamabad,Vailpur,2019-12-16,0.0,16.8,31.9,46.0,97.3,0.0,1.5
44844,Nizamabad,Jakranpalle,2019-12-16,0.0,16.9,30.4,45.4,98.0,0.0,5.5
44845,Nizamabad,Makloor,2019-12-16,0.0,16.6,32.45,43.6,95.75,0.0,8.3
44846,Nizamabad,Nizamabad_North,2019-12-16,0.0,16.6,32.7,40.5,93.5,,
44847,Nizamabad,Yeda_Palle,2019-12-16,0.0,17.3,31.95,41.75,100.0,0.0,8.6
44848,Nizamabad,Ranjal,2019-12-16,0.0,16.8,31.6,45.5,83.5,0.0,8.4
44849,Nizamabad,Bodhan,2019-12-16,0.0,16.9,31.875,42.7,93.225,0.0,9.1
44850,Nizamabad,Kotgiri,2019-12-16,0.0,16.3,29.3,42.6,89.3,0.0,0.7
44851,Nizamabad,Rudrur,2019-12-16,0.0,16.8,31.4,41.7,100.0,0.0,7.1
44852,Nizamabad,Varni,2019-12-16,0.0,17.0,30.9,49.2,92.0,0.0,2.0
44853,Nizamabad,Nizamabad_Rural,2019-12-16,0.0,16.6,33.5,40.2,99.0,0.0,5.6
44854,Nizamabad,Nizamabad_South,2019-12-16,0.0,17.0,31.8,40.8,96.4,0.0,8.6
44855,Nizamabad,Mugpal,2019-12-16,0.0,17.4,31.4,41.6,87.2,0.0,7.2
44856,Nizamabad,Dichpalle,2019-12-16,0.0,16.65,29.75,46.2,92.4,0.0,10.6
44857,Nizamabad,Indalwai,2019-12-16,0.0,15.4,29.6,46.2,100.0,0.0,6.9
44858,Nizamabad,Dharpalle,2019-12-16,0.0,17.2,30.9,40.6,95.6,0.0,5.1
44859,Nizamabad,Bheemgal,2019-12-16,0.0,16.9,30.8,61.5,89.8,0.5,0.6
44860,Nizamabad,Sirkonda,2019-12-16,0.0,18.2333333333333,33.3666666666667,42.7,93.1,0.0,13.8
44861,Nizamabad,Mosra,2019-12-16,0.0,16.9,30.9,50.3,94.1,0.0,1.4
44862,Nizamabad,Chandur,2019-12-16,0.0,16.9,31.8,43.5,100.0,0.0,1.2
44863,Jagtial,Ibrahimpatnam,2019-12-16,0.0,17.0,32.6,43.2,99.9,0.0,4.8
44864,Jagtial,Mallapur,2019-12-16,0.0,15.4,30.5,46.7,99.3,0.0,12.1
44865,Jagtial,Raikal,2019-12-16,0.0,16.55,30.7,45.25,99.4,0.0,2.6
44866,Jagtial,Beerpur,2019-12-16,0.0,16.6,33.1,47.1,98.5,0.0,0.9
44867,Jagtial,Sarangapur,2019-12-16,0.0,16.1,32.6,49.0,98.4,0.0,0.9
44868,Jagtial,Dharmapuri,2019-12-16,0.0,16.4333333333333,32.3,42.3,99.5,0.0,14.3
44869,Jagtial,Buggaram,2019-12-16,0.0,17.2,30.9,50.8,100.0,0.0,8.4
44870,Jagtial,Jagityal_Rural,2019-12-16,0.0,17.5,32.5,46.5,97.0,0.0,1.7
44871,Jagtial,Jagtial,2019-12-16,0.0,17.6,30.4,47.9,96.1,0.0,1.5
44872,Jagtial,Medipalle,2019-12-16,0.0,16.1666666666667,32.3,45.1,97.7666666666667,0.0,7.1
44873,Jagtial,Koratla,2019-12-16,0.0,17.0,30.9,44.7,99.3,0.0,15.1
44874,Jagtial,Metpalle,2019-12-16,0.0,16.25,32.35,44.35,98.05,0.0,4.0
44875,Jagtial,Kathlapur,2019-12-16,0.0,16.6,30.6,45.8,96.4,0.1,1.9
44876,Jagtial,Kodimial,2019-12-16,0.0,16.1,30.75,42.7,99.6,0.0,11.6
44877,Jagtial,Malial,2019-12-16,0.0,16.4,30.15,45.3,98.8,0.0,7.5
44878,Jagtial,Pegadapalle,2019-12-16,0.0,17.8,31.3,44.1,100.0,0.0,7.5
44879,Jagtial,Gollapalle,2019-12-16,0.0,17.3,31.1,47.6,100.0,0.0,8.0
44880,Jagtial,Velgatoor,2019-12-16,0.0,16.3666666666667,31.7333333333333,45.5,98.5333333333333,0.0,12.5
44881,Peddapalli,Dharmaram,2019-12-16,0.0,16.9,32.8,40.8,99.9,,
44882,Peddapalli,Palakurthy,2019-12-16,0.0,17.2,31.8,45.5,97.25,0.0,6.2
44883,Peddapalli,Antargoan,2019-12-16,0.0,17.8,31.5,49.7,97.2,0.0,10.2
44884,Peddapalli,Ramagundam,2019-12-16,0.0,17.65,31.55,49.15,97.35,0.0,7.2
44885,Peddapalli,Ramagiri,2019-12-16,0.0,17.9,30.8,44.9,92.5,0.0,7.1
44886,Peddapalli,Kamanpur,2019-12-16,0.0,18.3,31.0,48.9,96.9,0.0,2.0
44887,Peddapalli,Peddapalle,2019-12-16,0.0,17.0,30.9,46.1666666666667,95.1666666666667,0.0,8.1
44888,Peddapalli,Julapalle,2019-12-16,0.0,19.2,32.5,51.6,99.9,0.0,14.7
44889,Peddapalli,Elgaid,2019-12-16,0.0,17.4,30.5,43.5,100.0,0.0,3.9
44890,Peddapalli,Sultanabad,2019-12-16,0.0,17.6,30.6,47.45,98.9,0.0,9.6
44891,Peddapalli,Odela,2019-12-16,0.0,16.3,30.6,51.0,100.0,0.0,4.3
44892,Peddapalli,Srirampur,2019-12-16,0.0,17.4,31.0,40.9,94.25,0.0,12.6
44893,Peddapalli,Mutharam_Manthani,2019-12-16,0.0,17.3,32.1,41.2,100.0,0.0,6.5
44894,Peddapalli,Manthani,2019-12-16,0.0,16.8,32.45,47.7,99.1,0.0,6.5
44895,Jayashankar-Bhupalpally,Mahadevpur,2019-12-16,0.0,17.9666666666667,31.5,60.8333333333333,99.9,0.0,9.1
44896,Jayashankar-Bhupalpally,Palmela,2019-12-16,0.0,17.0,32.6,58.9,99.9,0.0,9.3
44897,Jayashankar-Bhupalpally,Mutharam_Mahadevpur,2019-12-16,0.0,17.3,30.2,63.1,99.9,0.0,9.8
44898,Jayashankar-Bhupalpally,Kataram,2019-12-16,0.0,16.9,31.45,53.55,99.2,0.0,9.1
44899,Jayashankar-Bhupalpally,Malharrao,2019-12-16,0.0,16.3333333333333,32.7333333333333,48.7,99.5666666666667,0.0,6.5
44900,Jayashankar-Bhupalpally,Chityal,2019-12-16,0.0,18.1,31.7,46.3,100.0,0.0,3.9
44901,Jayashankar-Bhupalpally,Tekumatla,2019-12-16,0.0,15.7,30.9,42.4,100.0,0.0,7.2
44902,Jayashankar-Bhupalpally,Mogullapalle,2019-12-16,0.0,19.5,34.6,46.9,99.9,0.0,11.4
44903,Jayashankar-Bhupalpally,Regonda,2019-12-16,0.0,17.7,31.1,44.55,97.9,0.0,5.9
44904,Jayashankar-Bhupalpally,Ghanapur_Mulug,2019-12-16,0.0,20.3,32.6,49.1,99.9,0.0,11.3
44905,Jayashankar-Bhupalpally,Bhupalpalle,2019-12-16,0.0,21.8,32.9,47.4,98.5,0.0,4.8
44906,Bhadradri-Kothagudem,Karakagudem,2019-12-16,0.0,17.9,31.5,50.8,96.2,0.0,3.6
44907,Bhadradri-Kothagudem,Pinapaka,2019-12-16,0.0,19.5,32.6,46.8,94.3,0.0,10.5
44908,Bhadradri-Kothagudem,Cherla,2019-12-16,0.0,18.6,30.5,50.3,97.3,0.0,8.4
44909,Bhadradri-Kothagudem,Dummugudem,2019-12-16,0.0,19.9,32.6,49.5,99.9,0.0,6.3
44910,Bhadradri-Kothagudem,Aswapuram,2019-12-16,0.0,17.3,32.6,42.9,99.9,0.0,5.4
44911,Bhadradri-Kothagudem,Manuguru,2019-12-16,0.0,20.2,32.6,55.4,97.8,0.0,5.9
44912,Bhadradri-Kothagudem,Allapalli,2019-12-16,0.0,18.1,32.2,53.1,95.2,0.0,2.5
44913,Bhadradri-Kothagudem,Gundala,2019-12-16,0.0,17.9,30.8,45.2,98.1,0.0,1.3
44914,Bhadradri-Kothagudem,Yellandu,2019-12-16,0.0,18.0,33.2,46.9,96.2,0.0,5.0
44915,Bhadradri-Kothagudem,Tekulapalle,2019-12-16,0.0,19.1,32.9,42.9,100.0,0.0,5.0
44916,Bhadradri-Kothagudem,Julurpad,2019-12-16,0.0,21.8,32.6,52.7,98.3,0.0,10.6
44917,Bhadradri-Kothagudem,Chandrugonda,2019-12-16,0.0,20.2,30.4,53.6,99.9,0.0,25.0
44918,Bhadradri-Kothagudem,Annapureddipalle,2019-12-16,0.0,18.8,30.7,55.8,100.0,0.0,16.1
44919,Bhadradri-Kothagudem,Chunchupally,2019-12-16,0.0,16.0,32.7,54.3,100.0,0.0,4.4
44920,Bhadradri-Kothagudem,Sujathanagar,2019-12-16,0.0,19.1,32.9,50.6,100.0,0.0,4.2
44921,Bhadradri-Kothagudem,Kothagudem,2019-12-16,0.0,17.5,32.7,46.9,99.9,0.0,4.2
44922,Bhadradri-Kothagudem,Laxmidevipalli,2019-12-16,0.0,16.8,32.0,50.7,99.9,0.0,4.0
44923,Bhadradri-Kothagudem,Palawancha,2019-12-16,0.0,17.85,32.3,54.3,96.5,0.0,3.0
44924,Bhadradri-Kothagudem,Burgampadu,2019-12-16,0.0,20.0,35.3,56.2,99.9,0.0,3.2
44925,Bhadradri-Kothagudem,Bhadrachalam,2019-12-16,0.0,19.95,33.05,56.6,99.9,0.0,5.3
44926,Bhadradri-Kothagudem,Mulakalapalle,2019-12-16,0.0,16.8,30.8,50.8,99.4,0.0,1.2
44927,Bhadradri-Kothagudem,Dammapeta,2019-12-16,0.0,17.62,30.12,56.78,99.22,0.0,7.2
44928,Bhadradri-Kothagudem,Aswaraopeta,2019-12-16,0.0,17.4,30.2,60.5,99.5,0.0,3.5
44929,Mahabubabad,Kothaguda,2019-12-16,0.0,17.1,30.1,54.4,92.6,0.0,2.0
44930,Mahabubabad,Ganagavaram,2019-12-16,0.0,17.8,30.1,54.0,99.9,0.0,7.8
44931,Mahabubabad,Bayyaram,2019-12-16,0.0,20.4,32.1,43.6,99.9,0.0,5.9
44932,Mahabubabad,Garla,2019-12-16,0.0,19.5,32.6,48.8,99.9,0.0,8.3
44933,Mahabubabad,Dornakal,2019-12-16,0.0,18.8,32.2,49.85,98.95,0.0,8.2
44934,Mahabubabad,Kuravi,2019-12-16,0.0,19.05,31.85,46.2,97.4,0.0,8.3
44935,Mahabubabad,Mahabubabad,2019-12-16,0.0,19.5666666666667,31.5333333333333,39.9,99.6,0.0,10.2
44936,Mahabubabad,Gudur,2019-12-16,0.0,16.7,30.0,45.9,97.7,0.0,0.9
44937,Mahabubabad,Kesamudram,2019-12-16,0.0,19.4,31.2,52.2,98.3,0.0,4.8
44938,Mahabubabad,Nellikudur,2019-12-16,0.0,18.9,29.85,50.65,97.35,0.0,8.2
44939,Mahabubabad,Narsimhulapet,2019-12-16,0.0,20.2,31.4,50.4,96.65,0.0,5.0
44940,Mahabubabad,Chinnagudur,2019-12-16,0.0,18.9,32.3,45.0,99.9,0.0,6.5
44941,Mahabubabad,Maripeda,2019-12-16,0.0,19.4,30.6,47.2,100.0,0.0,6.3
44942,Mahabubabad,Danthalapalle,2019-12-16,0.0,19.9,30.8,42.5,100.0,0.0,5.4
44943,Mahabubabad,Thorrur,2019-12-16,0.0,19.1,30.3,46.6,99.0,0.0,4.5
44944,Mahabubabad,Peddavangara,2019-12-16,0.0,18.1,31.7,46.1,100.0,0.0,7.6
44945,Warangal Rural,Parkal,2019-12-16,0.0,19.6,30.7,43.3,98.3,0.0,5.6
44946,Warangal Rural,Shayampet,2019-12-16,0.0,18.1,32.8,40.8,89.0,0.0,5.8
44947,Warangal Rural,Damera,2019-12-16,0.0,18.5,31.6,42.7,99.25,0.0,5.9
44948,Warangal Rural,Geesugonda,2019-12-16,0.0,21.1,32.3,44.9,92.45,0.0,12.2
44949,Warangal Rural,Atmakur,2019-12-16,0.0,19.9,32.9,44.9,94.5,0.0,5.2
44950,Warangal Rural,Duggondi,2019-12-16,0.0,20.4,33.1,49.1,99.9,0.0,6.3
44951,Warangal Rural,Nallabelly,2019-12-16,0.0,19.3,33.55,47.95,99.9,0.0,6.1
44952,Warangal Rural,Narsampet,2019-12-16,0.0,18.0,30.6,54.6,99.9,0.0,10.2
44953,Warangal Rural,Khanapur,2019-12-16,0.0,17.2,30.2,48.0,95.6,0.0,1.6
44954,Warangal Rural,Chennaraopeta,2019-12-16,0.0,17.1,29.2,51.9,99.5,0.0,2.3
44955,Warangal Rural,Sangem,2019-12-16,0.0,18.5,30.1,43.3,99.95,0.0,11.2
44956,Warangal Rural,Wardhannapet,2019-12-16,0.0,17.5,31.7,45.8,100.0,0.0,2.5
44957,Warangal Rural,Raiparthy,2019-12-16,0.0,18.7,32.6,45.2,97.5,0.0,3.4
44958,Warangal Rural,Parvathagiri,2019-12-16,0.0,18.15,30.05,48.55,94.8,0.0,20.2
44959,Warangal Rural,Nekkonda,2019-12-16,0.0,17.95,30.5,48.15,92.65,0.0,8.5
44960,Warangal Rural,Nadikuda,2019-12-16,0.0,18.7,30.9,46.2,96.0,0.0,1.7
44961,Warangal Urban,Bheemadevarapalle,2019-12-16,0.0,18.0,30.1,44.4,98.7,0.0,14.0
44962,Warangal Urban,Velair,2019-12-16,0.0,16.2,29.9,46.8,100.0,0.0,7.3
44963,Warangal Urban,Elkathurthi,2019-12-16,0.0,16.2,29.3,47.7,97.4,0.0,15.2
44964,Warangal Urban,Kamalapur,2019-12-16,0.0,19.35,32.2,40.85,100.0,0.0,18.8
44965,Warangal Urban,Hasanparthy,2019-12-16,0.0,18.4,30.2,44.4,95.25,0.0,11.4
44966,Warangal Urban,Dharmasagar,2019-12-16,0.0,18.85,29.7,52.1,91.4,0.0,14.6
44967,Warangal Urban,Khazipet,2019-12-16,0.0,20.5,31.7,48.6,97.3,0.0,5.8
44968,Warangal Urban,Hanamkonda,2019-12-16,0.0,22.2,31.1,46.8,99.9,0.0,6.5
44969,Warangal Urban,Warangal,2019-12-16,0.0,22.2,30.75,46.05,99.45,0.0,7.6
44970,Warangal Urban,Khilla_Warangal,2019-12-16,0.0,22.0,32.8,47.2,97.3,0.0,4.6
44971,Warangal Urban,Inole,2019-12-16,0.0,18.85,29.45,46.7,94.9,0.0,15.9
44972,Karimnagar,Gangadhara,2019-12-16,0.0,17.2,30.45,51.2,100.0,0.0,15.8
44973,Karimnagar,Ramadugu,2019-12-16,0.0,16.7,32.8,36.6,100.0,0.0,8.2
44974,Karimnagar,Choppadandi,2019-12-16,0.0,17.7,31.1,47.35,97.1,0.0,6.6
44975,Karimnagar,Karimnagar_Rural,2019-12-16,0.0,17.6,31.15,49.0,98.95,0.0,6.9
44976,Karimnagar,Kothapalle,2019-12-16,0.0,18.0,32.1,42.7,100.0,0.0,7.4
44977,Karimnagar,Gannervaram,2019-12-16,0.0,16.2,31.7,41.9,96.7,0.0,7.8
44978,Karimnagar,Karimnagar,2019-12-16,0.0,18.8,30.7,45.3,94.6,0.0,5.5
44979,Karimnagar,Manakondur,2019-12-16,0.0,18.0,30.675,48.175,98.85,0.0,15.0
44980,Karimnagar,Thimmapur,2019-12-16,0.0,17.15,30.4,45.9,99.95,0.0,14.1
44981,Karimnagar,Chigurumamidi,2019-12-16,0.0,17.15,32.2,38.65,100.0,0.0,14.0
44982,Karimnagar,V_Saidapur,2019-12-16,0.0,19.2,31.5,35.8,100.0,0.0,14.3
44983,Karimnagar,Shankarapatnam,2019-12-16,0.0,18.15,32.6,35.9,100.0,0.0,13.6
44984,Karimnagar,Veenavanka,2019-12-16,0.0,17.5,29.7,45.2,93.8,0.0,11.9
44985,Karimnagar,Huzurabad,2019-12-16,0.0,19.7,29.5,44.4,97.7,0.0,12.8
44986,Karimnagar,Jammikunta,2019-12-16,0.0,18.2666666666667,31.7666666666667,42.5666666666667,95.0,0.0,10.5
44987,Karimnagar,Ellandakunta,2019-12-16,0.0,19.3,31.9,41.3,97.5,0.0,12.7
44988,Rajanna-Siricilla,Rudrangi,2019-12-16,0.0,15.75,31.35,40.4,99.05,0.1,12.9
44989,Rajanna-Siricilla,Chandurthi,2019-12-16,0.0,15.5,29.7,42.9,100.0,0.0,5.9
44990,Rajanna-Siricilla,Vemulawada_Rural,2019-12-16,0.0,15.4,31.15,39.95,100.0,0.0,13.3
44991,Rajanna-Siricilla,Boinpalle,2019-12-16,0.0,16.8,30.6,48.0,93.9,0.0,11.8
44992,Rajanna-Siricilla,Vemulawada,2019-12-16,0.0,16.0,31.3,36.8,100.0,0.0,6.8
44993,Rajanna-Siricilla,Sirsilla,2019-12-16,0.0,16.2,31.5,41.1,99.4,0.0,2.0
44994,Rajanna-Siricilla,Konaraopeta,2019-12-16,0.0,15.85,29.9,45.25,99.8,0.0,8.4
44995,Rajanna-Siricilla,Veernapalle,2019-12-16,0.0,17.1,30.9,70.7,100.0,,
44996,Rajanna-Siricilla,Yellareddypeta,2019-12-16,0.0,18.0,30.9,41.5,100.0,0.0,9.3
44997,Rajanna-Siricilla,Gambhiraopeta,2019-12-16,0.0,15.95,30.3,41.75,100.0,0.0,12.9
44998,Rajanna-Siricilla,Mustabad,2019-12-16,0.0,18.1,31.55,41.8,91.9,0.0,9.8
44999,Rajanna-Siricilla,Thangallapalle,2019-12-16,0.0,14.4,32.2,43.1,97.4,0.0,4.8
45000,Rajanna-Siricilla,Ellanthakunta,2019-12-16,0.0,18.0666666666667,30.0,47.3,94.6,0.0,5.3
45001,Kamareddy,Madnur,2019-12-16,0.0,15.925,31.575,45.275,99.525,0.0,12.7
45002,Kamareddy,Jukkal,2019-12-16,0.0,16.8,33.9,42.3,99.0,0.0,6.0
45003,Kamareddy,Pedda Kodapgal,2019-12-16,0.0,16.4,33.0,50.9,99.9,0.0,5.4
45004,Kamareddy,Bichkunda,2019-12-16,0.0,17.05,32.5,43.25,97.25,0.0,6.8
45005,Kamareddy,Birkoor,2019-12-16,0.0,16.7,29.7,47.5,97.3,0.0,12.7
45006,Kamareddy,Nasurullabad,2019-12-16,0.0,16.8,30.7,43.5,97.3,0.0,9.9
45007,Kamareddy,Banswada,2019-12-16,0.0,16.7,31.9,39.2,94.7,0.0,12.7
45008,Kamareddy,Pitlam,2019-12-16,0.0,15.7,31.4,41.5,96.8,0.0,7.4
45009,Kamareddy,Nizamsagar,2019-12-16,0.0,16.75,32.6,41.8,94.05,0.0,6.4
45010,Kamareddy,Naga_Reddipet,2019-12-16,0.0,16.4,30.3,46.3,90.3,0.0,7.2
45011,Kamareddy,Yellareddy,2019-12-16,0.0,18.8,31.2,46.3,93.4,0.0,9.3
45012,Kamareddy,Lingampet,2019-12-16,0.0,14.7,32.4,46.4,100.0,0.0,4.6
45013,Kamareddy,Gandhari,2019-12-16,0.0,15.9,30.5,47.4666666666667,97.4333333333333,0.0,7.7
45014,Kamareddy,Sadasivanagar,2019-12-16,0.0,17.4,30.5,45.4,98.1,0.0,5.5
45015,Kamareddy,Tadwai,2019-12-16,0.0,17.5,29.9,40.4,94.3,0.0,5.5
